slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
la-ferme-des-3-soleils,La Ferme des 3 Soleils,Bernay-Saint-Martin,Miel,,"Domaine Planche, 17330 Bernay-Saint-Martin",Un rucher biologique à Bernay-Saint-Martin produit du miel sous l’identité La Ferme des 3 Soleils.,,,,https://www.lafermedes3soleils.fr/,https://www.facebook.com/mielsetproduitsdelaruche/,,https://www.google.com/maps/search/?api=1&query=46.0656696%2C-0.5778073&query_place_id=ChIJPejai3DXAEgRjT1mw25Kff8,46.0656696,-0.5778073,,,no comprobado,,,1306,fr,,,,,,fr,nouvelle-aquitaine,charente-maritime
huitres-geay,Huîtres Geay,La Tremblade,Pescado,Huîtres,"Rue des Brunettes, 17390 La Tremblade",Un producteur aquacole biologique à La Tremblade produit des huîtres sous l’identité Huîtres Geay.,,+33546362829,contact@speciales-geay.fr,https://www.huitres-geay.fr/,https://www.facebook.com/HuitresGEAY/,https://www.instagram.com/huitresgeay/,https://www.google.com/maps/search/?api=1&query=45.785385%2C-1.145736&query_place_id=ChIJl3i2ZV9kAUgRF9kIBSvqP2U,45.785385,-1.145736,,,sí,ecommerce,,1174,fr,,,,,,fr,nouvelle-aquitaine,charente-maritime
vergers-des-4v,Vergers des 4V,Le Douhet,Fruta y verdura,,"2 la Vieille Verrerie, 17100 Le Douhet",,,,,https://www.vergersdes4v.com,,,https://www.google.com/maps/search/?api=1&query=45.790297%2C-0.570255&query_place_id=ChIJoUmVQajjAEgRY08IhKCDGNA,45.790297,-0.570255,,pendiente,no comprobado,,,1736,,,,,,,fr,nouvelle-aquitaine,charente-maritime
les-groies,Les Groies,Saint-Bonnet-sur-Gironde,Vino,,"4 les Groies, 17150 Saint-Bonnet-sur-Gironde",,,,,https://www.raymond-bossis.com,,,https://www.google.com/maps/search/?api=1&query=45.368768%2C-0.632091&query_place_id=ChIJ_w4uxp60AUgR78qGKaYeFvE,45.368768,-0.632091,,pendiente,no comprobado,,,1506,,,,,,,fr,nouvelle-aquitaine,charente-maritime
petit-maine,Petit Maine,Saint-Georges-des-Agoûts,Vino,,"17 Bis Rue du Petit Maine, 17150 Saint-Georges-des-Agoûts",,,,,https://www.raymond-bossis.com,,,https://www.google.com/maps/search/?api=1&query=45.372579%2C-0.629495&query_place_id=ChIJX4Lg3Z-0AUgR_ozyO1c822o,45.372579,-0.629495,,pendiente,no comprobado,,,1629,,,,,,,fr,nouvelle-aquitaine,charente-maritime
les-vergers-de-griffarin,Les Vergers de Griffarin,Saint-Romain-de-Benet,Legumbres y cereales,,"28 Route de Pied Grimal, 17600 Saint-Romain-de-Benet",,,,,https://vergersdegriffarin.fr/,,,https://www.google.com/maps/search/?api=1&query=45.694419%2C-0.866698&query_place_id=ChIJOSK6_hIMAUgRWuId9hOoyNk,45.694419,-0.866698,,pendiente,no comprobado,,,1536,,,,,,,fr,nouvelle-aquitaine,charente-maritime
ferme-du-bois-du-treuil,Ferme du Bois du Treuil,Saint-Saturnin-du-Bois,Pan y cereal,Farines et pain bio,"5 Chemin de St Pierre LE COUDRET, 17700 ST SATURNIN DU BOIS",,,+33771051358,contact@farinepainbio.com,https://farinepainbio.com,,,https://www.google.com/maps/search/?api=1&query=46.142389%2C-0.67319499&query_place_id=ChIJU7oAsEwqAUgRWO1LLsi4ysw,46.142389,-0.67319499,,,no comprobado,,,891,,,,,,,fr,nouvelle-aquitaine,charente-maritime
esat-de-montandon,ESAT de Montandon,Gémozac,Fruta y verdura,Fruits et légumes,"ESAT DE MONTANDON, 17260 Gémozac",,,+33776821050,hraby@emmanuelle.asso.fr,https://esprit-emmanuelle.shop/,,,https://www.google.com/maps/search/?api=1&query=45.56686089%2C-0.70505799&query_place_id=ChIJ_UD_3pupAUgRSxO0zl4wMtQ,45.56686089,-0.70505799,,,no comprobado,,,759,,,,,,,fr,nouvelle-aquitaine,charente-maritime
la-plage-aux-legumes,La Plage aux Légumes,Ballon,Fruta y verdura,Légumes bio de saison,"42 RUE DE CHIZE, 17290 Ballon",,,,,https://laplageauxlegumes.fr/,https://www.facebook.com/profile.php?id=61576850047013,https://www.instagram.com/laplageauxlegumes/,,46.058569,-0.955624,,,no comprobado,,,1378,,,,,,,fr,nouvelle-aquitaine,charente-maritime
la-ferme-des-sources,La Ferme des Sources,Chambon,Pan y cereal,Pain au levain naturel et brioche,"4 RUE DU MOULIN, 17290 CHAMBON",,,+33681692790,lafermedessources@protonmail.com,,,,,46.091457,-0.863463,,pendiente,no comprobado,,,1323,,,,,,,fr,nouvelle-aquitaine,charente-maritime
ferme-du-bois-des-moines,Ferme du Bois des Moines,Benon,Lácteos y quesos,"Fromage frais, mozzarella, yaourts, crème fraîche, desserts lactés et tourteau fromager","Le Pavillon, 17170 Benon","Pierre-Henri Dubois élève des vaches laitières biologiques et transforme la majeure partie de leur lait à la ferme en fromages frais, yaourts, crème et desserts laitiers.",Sam 09:30–12:00 et sur commande,+33630566060,contact@leboisdesmoines.com,https://leboisdesmoines.com/,https://www.facebook.com/profile.php?id=100069580308425,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20Bois%20des%20Moines%2C%20Le%20Pavillon%2C%2017170%20Benon&query_place_id=ChIJieltaRwtAUgRvYyb3tIacXs,46.1865,-0.77504,,,no comprobado,,Dulces y repostería,890,fr,,,,,,fr,nouvelle-aquitaine,charente-maritime
