slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id
bienengarten,Bienengarten,Bremen,Miel,,"Ilseweg 1, 28201 Bremen",,"""Honigverkauf nach Vereinbarung""",,,,,,,53.064696,8.831840,,pendiente,no comprobado,,,191
der-bremer-bienenkoenig-bremen,Der Bremer Bienenkönig,Bremen,Miel,,"Gustavstraße 1, 28217 Bremen",Honey for sale.,,+49421383535,,,,,,53.098165,8.789539,,pendiente,no comprobado,,,773
gemeinschaftsgarten,Gemeinschaftsgarten,Bremen,Miel,,Bremen,Community garden run by the city of Bremen (SKUMS); produce is ordered at the various points on the site.,,,grueninseln@gb-bremen.de,https://gb-bremen.de/das-gelande/hofgruen,,,,53.086308,8.805600,,pendiente,no comprobado,,,1056
hemmlisch,Hemmlisch,Bremen,Otros,,"Hemmstraße 37, 28357 Bremen",,"Tu, Sa 10:00-18:00",+491639786209,,https://hemmlisch.de,,,,53.118801,8.816602,,pendiente,no comprobado,,,1175
imkereibedarf-berndt,Imkereibedarf Berndt,Bremen,Miel,,"Bi'n Tegelplatz 5e, 28307 Bremen",,"Mo-Fr 09:00-12:00, 14:00-18:00; Sa 09:00-12:00",+494212582660,,http://www.imkereibedarf-berndt.de/,,,,53.036386,8.918693,,pendiente,no comprobado,,,1433
freie-brau-union-bremen,Freie Brau Union Bremen,Bremen,Cerveza,"Keller Pils, Rotbier, Pale Ale, Swabbie IPA","Theodorstraße 13, 28219 Bremen",Cervecería artesanal independiente que elabora y embotella toda su gama en Bremen.,,+494218982160,info@brauerei-bremen.de,https://brauerei-bremen.de/,,,,53.100459,8.790554,,verificado,sí,ecommerce,,995
brauerei-beck,Brauerei Beck & Co.,Bremen,Cerveza,"Beck's, Haake-Beck","Am Deich 18/19, 28199 Bremen",Centro productor de AB InBev en Bremen y origen de las marcas Beck's y Haake-Beck.,,+498005220520,service@becks.de,https://becks.de/,,,,53.0770528,8.7922646,,parcial,no,,,328
schuettinger-gasthausbrauerei,Schüttinger Gasthausbrauerei,Bremen,Cerveza,"Schüttinger Blonde, Schüttinger Red","Hinter dem Schüttinger 12-13, 28195 Bremen",Gasthausbrauerei que elabora cerveza fresca y sin filtrar a la vista del público desde 1990.,Mo-Th 11:30-23:00; Fr-Sa 11:30-01:00; Su 11:30-22:00,+494213376633,Info@Schuettinger.de,https://www.schuettinger.de/,,,,53.074916,8.806646,,verificado,sí,ecommerce,,2050
gemuese-werft,Gemüsewerft,Bremen,Fruta y verdura,"Hortalizas, fruta, hierbas, lúpulo","Stephanikirchenweide 25, 28217 Bremen",Proyecto de agricultura urbana de la GIB que cultiva alimentos ecológicos en varios espacios productivos de Bremen.,,,,https://gib-bremen.info/arbeit-beschaeftigung.php?DOC_INST=4,,,,53.0877904,8.7736105,,verificado,no comprobado,,,1063
schumachers-biohof,Schumachers Biohof,Bremen,Carne,"Carne de vacuno ecológica, embutidos, huevos y patatas","Katrepeler Landstraße 56a, 28357 Bremen-Borgfeld",Biohof familiar dirigido por Enno Schumacher con vacuno propio criado en las praderas de Borgfeld y venta en finca de carne y embutidos ecológicos.,"Fri 10:00-12:00, 15:00-17:00; Sat 10:00-13:00",+494212007911,info@schumachers-biohof.de,https://www.schumachers-biohof.de/,,,,53.1257517,8.9074881,,verificado,sí,,,2048
