slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
hofladen-gaenger-aholfing,Hofladen Gänger,Aholfing,Otros,,"Donaustraße 38, 94345 Aholfing",,Mo-Fr 08:00-18:00; Sa 08:00-13:00,+499429948590,info@spargel-gaenger.de,https://www.spargel-gaenger.de/,,https://www.instagram.com/gaenger_spargel/,,48.921858,12.506053,,pendiente,no comprobado,
friedls-biohof-alling,Friedls Biohof,Alling,Otros,,"Ammerseestraße 9, 82239 Alling",,Th-Sa 09:00-18:00,+498141524899,info@friedls-biohof.de,http://www.friedls-biohof.de/,,,,48.152652,11.257071,,pendiente,no comprobado,
demeter-biohof-walz-amberg,Demeter Biohof Walz,Amberg,Otros,,"In der Schäflohe 4, 92224 Amberg",,Fr 10:00-19:00; Sa 09:00-13:00,+499621470680,info@bio-walz.de,https://www.bio-walz.de/,,,,49.461266,11.809304,,pendiente,no comprobado,
morgentau-spargel-aurachtal,Morgentau Spargel,Aurachtal,Fruta y verdura,,"Königstraße 9, 91086 Aurachtal",,,+499132782610,info@morgentau.de,https://www.morgentau.de/,,,,49.575777,10.825093,,pendiente,no comprobado,
hofladen-familie-huemmer-bad-staffelstein,Hofladen Familie Hümmer,Bad Staffelstein,Pan y cereal,,"Horsdorfer Straße 36, 96231 Bad Staffelstein",,"Tu-Fr 09:00-12:30, 14:00-18:00; Sa 08:00-13:00; Mo,Su,Ph off",+4995735732,hartwighuemmer@t-online.de,,,,,50.098391,11.000820,,pendiente,no comprobado,
unser-bio-ei-baiern,Unser Bio-Ei,Baiern,Huevos,,"Alpenstraße, 85625 Baiern",Self-service eggs and pasta.,"Apr-Sep Mo-Su,PH 07:00-20:00; Oct-Mar Mo-Su,PH 07:00-18:00",+4980931581,,https://www.unser-bio-ei.de,,,,47.951372,11.906210,,pendiente,no comprobado,
gaertnerei-sebastian-niedermaier-bamberg,Gärtnerei Sebastian Niedermaier,Bamberg,Fruta y verdura,,"Mittelstraße 42, 96052 Bamberg",,"Tu,Sa 09:00-13:00; We,Fr 14:00-19:00",+4995112060916,info@sebastian-niedermaier.de,http://www.sebastian-niedermaier.de/,,,,49.899666,10.891982,,pendiente,no comprobado,
penker-obstbrennerei-bayerbach-bei-ergoldsbach,Penker Obstbrennerei,Bayerbach bei Ergoldsbach,Destilados y licores,,"Penk 2a, 84092 Bayerbach bei Ergoldsbach",,,+4987741301,info@penker-obstbrennerei.de,https://www.penker-obstbrennerei.de/,,,,48.720472,12.289107,,pendiente,no comprobado,
wild-berghof-gstettenbauer-bernried,Wild-Berghof Gstettenbauer,Bernried,Carne,,"Buchet 2, 94505 Bernried",Game meat specialties and produce from the district.,,+499905248,wildberghof-buchet@t-online.de,https://wildberghof-shop.de/,,,,48.924174,12.919401,,pendiente,no comprobado,
hofladen-obergrashof-dachau,Hofladen Obergrashof,Dachau,Otros,,"Obergrashof 1, 85221 Dachau",,"Tu,Fr 09:00-19:00; Th 13:00-19:00; Sa 09:00-12:00",+498131539850,hofladen@obergrashof.de,https://obergrashof.de/hofladen,,,,48.255325,11.491219,,pendiente,no comprobado,
zellermuehle-hofladen-deining,Zellermühle Hofladen,Deining,Otros,,"Untere Hauptstraße 7, 92364 Deining",,"Tu,Sa 08:30-12:00, Th,Fr 14:00-18:00; PH off",+499841801384,hofladen@zellermuehle.bayern,https://www.zellermuehle.bayern/bio-hofladen.html,,,,49.223942,11.540707,,pendiente,no comprobado,
florian-schechner-ebersberg,Florian Schechner,Ebersberg,Otros,,"Sigersdorf 1a, 85560 Ebersberg",,Fr 13:00-17:00; Sa 09:00-12:30; PH off,+4980928620775,info@steindlhof.de,https://www.steindlhof.de,,,,48.094262,11.993007,,pendiente,no comprobado,
