slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
alphagenetics,AlphaGenetics,De Aar,Otros,,Plaas Spioenkop,,,+27735902102,mdp3401@gmail.com,,https://www.facebook.com/1094413047283732,,,-30.65,24.0167,,pendiente,no comprobado,,,36,,,,,,,za,northern-cape,pixley-ka-seme
bb-s-bakery,Bb's bakery,De Aar,Pan y cereal,pan y productos de cereal,12 De Villiers St,,,+27794726025,brechaniaisaacs558@gmail.com,,https://www.facebook.com/113106155169963,,,-30.65776,24.01051,,pendiente,no comprobado,,,80,,,,,,,za,northern-cape,pixley-ka-seme
die-koekie-monster,Die Koekie Monster,Thembelihle,Pan y cereal,pan y productos de cereal,A097 Pêrellaan,,,,,,https://www.facebook.com/1052451017951779,,,-29.8143996,24.4073403,,pendiente,no comprobado,,,247,,,,,,,za,northern-cape,pixley-ka-seme
dk-boerdery,DK Boerdery,Niekerkshoop,Otros,,Rietkuil Farm,,,+27796088349,danie@mullergroep.com,,https://www.facebook.com/888869037639182,,,-29.32723,22.83743,,pendiente,no comprobado,,,258,,,,,,,za,northern-cape,pixley-ka-seme
dombietersfontein-karookuiers,Dombietersfontein Karookuiers,Victoria West,Otros,,"GPS: S31°05'24. 8"" E023°23'29. 9""",,,+27820887431,wilmivheerden@gmail.com,,https://www.facebook.com/198460826870169,,,-31.0910821,23.3914446,,pendiente,no comprobado,,,261,,,,,,,za,northern-cape,pixley-ka-seme
donkerhoek-tulis,Donkerhoek Tulis,Britstown,Otros,,Ben Raath,,,+27834686176,braath@isat.co.za,http://www.donkerhoektulis.co.za/,https://www.facebook.com/1650899405196450,,,-30.5900844,23.5016842,,pendiente,no comprobado,,,264,,,,,,,za,northern-cape,pixley-ka-seme
halfakker-farm,Halfakker Farm,Colesberg,Otros,,"-30,8314 24,7277",,,,,,https://www.facebook.com/446034209252282,,,-30.70759,25.10807,,pendiente,no comprobado,,,386,,,,,,,za,northern-cape,pixley-ka-seme
jackpot-beefmasters,Jackpot Beefmasters,Siyancuma,Otros,,Latour,,,+27835632955,zirk@lantic.net,,https://www.facebook.com/726401597381470,,,-28.865192,23.27016,,pendiente,no comprobado,,,431,,,,,,,za,northern-cape,pixley-ka-seme
karoo-experience,Karoo Experience,De Aar,Otros,,Nuwejaarsfontein,,,+27536310155,sterrie@karooexperience.co.za,http://www.karooexperience.co.za/,https://www.facebook.com/1676424872583962,,,-30.65,24.0167,,pendiente,no comprobado,,,452,,,,,,,za,northern-cape,pixley-ka-seme
landzicht-winery,Landzicht Winery,Douglas,Vino,,De Villiers Street,,,+27532988314,,,https://www.facebook.com/355745737873441,,,-29.0658568,23.7686787,,pendiente,no comprobado,,,498,,,,,,,za,northern-cape,pixley-ka-seme
menslief-bakery,Menslief Bakeŕy,Renosterberg,Pan y cereal,pan y productos de cereal,14 Heide St,,,+27827579383,rynettevv@gmail.com,,https://www.facebook.com/161570373853741,,,-30.00311,24.73847,,pendiente,no comprobado,,,588,,,,,,,za,northern-cape,pixley-ka-seme
mooidraai-northern-cape,"Mooidraai, Northern Cape",Prieska,Otros,,,,,+27825714645,mooidraai.prieska@gmail.com,,https://www.facebook.com/102584488687598,,,-29.6660277,22.7469691,,pendiente,no comprobado,,,611,,,,,,,za,northern-cape,pixley-ka-seme
oorlogspoort-boerdery,Oorlogspoort Boerdery,Noupoort,Otros,,1 Oorlogspoort Farm St,,,+27498431705,,,https://www.facebook.com/219765911751748,,,-31.1784241,24.9521441,,pendiente,no comprobado,,,681,,,,,,,za,northern-cape,pixley-ka-seme
ramah-estate,Ramah Estate,Hopetown,Otros,,Ramah,,,+27835301959,info@ramahestate.com,http://www.ramahflyfishing.com/,https://www.facebook.com/929326736933188,,,-29.6239784,24.0866412,,pendiente,no comprobado,,,728,,,,,,,za,northern-cape,pixley-ka-seme
rebellie-brouery,Rebellie Brouery,Thembelihle,Cerveza,,Stokkiesdraai Avontuurpark,,,+27824810691,sarel.roets@gmail.com,http://www.zebrabrouery.co.za/,https://www.facebook.com/834452729952090,,,-29.8119657,24.4096791,,pendiente,no comprobado,,,734,,,,,,,za,northern-cape,pixley-ka-seme
smartt-karoo-organic-butchery,Smartt Karoo Organic Butchery,Britstown,Carne,,89 Mark St,,,+27795176824,info@smarttkarooorganic.co.za,http://www.smarttkarooorganic.co.za/,https://www.facebook.com/163044727534172,,,-30.588963,23.5037319,,pendiente,no comprobado,,,822,,,,,,,za,northern-cape,pixley-ka-seme
soutpoort,soutpoort,Ubuntu,Otros,,J7XV+HC Loxton,,,+27726237926,thirionm@gmail.com,,https://www.facebook.com/101366338521366,,,-31.345806,22.30038,,pendiente,no comprobado,,,842,,,,,,,za,northern-cape,pixley-ka-seme
the-cake-lady-de-aar,The Cake Lady De Aar,De Aar,Pan y cereal,pan y productos de cereal,53 Main St,,,+27790427611,landie.dumas@gmail.com,,https://www.facebook.com/368879423477571,,,-30.6511122,24.0101166,,pendiente,no comprobado,,,899,,,,,,,za,northern-cape,pixley-ka-seme
tony-cahi-dorpers,Tony Cahi Dorpers,Prieska,Otros,,Erfdeel,,,+27827886180,tony.erfdeel@gmail.com,http://tonycahidorpersprieska.amawebs.com/,https://www.facebook.com/932841846813115,,,-29.6660277,22.7469691,,pendiente,no comprobado,,,933,,,,,,,za,northern-cape,pixley-ka-seme
