slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
alba,Alba,Poggio Renatico,Conservas,"confetture, passate di frutta, gelatine","Via Uccellino, 140, 44028 Poggio Renatico FE","Alba is a current TRACES-certified organic operator in Poggio Renatico producing confetture, passate di frutta, gelatine.",,,,https://albafood.it/,https://www.facebook.com/Alba-Srl-confetture-dal-1971-437787716380532/,https://www.instagram.com/alba_srl/,https://www.google.com/maps/search/?api=1&query=Alba%2C%20Via%20Uccellino%2C%20140%2C%2044028%20Poggio%20Renatico%20FE&query_place_id=ChIJTZO7oTxLfkcRHATSk9sAn18,44.771028,11.5128778,,verificado,no comprobado,,,119,en
pizza-leggera,Pizza Leggera,Cento,Pan y cereal,impasti artigianali per pizza e panzerotti,"Via Europa, 4, 44042 Cento FE",Pizza Leggera is a current TRACES-certified organic operator in Cento producing impasti artigianali per pizza e panzerotti.,,+390516871023,info@pizzaleggera.it,https://www.pizzaleggera.it/,https://www.facebook.com/lapizzaleggera/,https://www.instagram.com/17841444366765406/,https://www.google.com/maps/search/?api=1&query=Pizza%20Leggera%2C%20Via%20Europa%2C%204%2C%2044042%20Cento%20FE&query_place_id=ChIJJR9n9wK4f0cRZ6vqmF3iR0E,44.748058199999996,11.2763987,,verificado,no comprobado,,,2965,en
birrificio-renazzese,Birrificio Renazzese,Terre del Reno,Cerveza,birra artigianale,"Via Statale, 365/G, 44047 Sant'Agostino FE",Birrificio Renazzese is an independent brewery in Terre del Reno producing its own craft beer.,,,,https://www.labirrabiren.it/,,,https://www.google.com/maps/search/?api=1&query=44.7702362%2C11.3437918&query_place_id=ChIJ-SOkGJC3f0cRzwlzjhCtTIc,44.7702362,11.3437918,,verificado,no comprobado,,,645,en
ferrari-mattia,Azienda Agricola Ferrari Mattia,Voghiera,Fruta y verdura,"pere Abate IGP, mele, pesche, nettarine","Via Don Agostino Grandi, 2, Ducentola, 44019 Voghiera FE","Family fruit farm in Voghiera producing pears, apples, peaches and nectarines, with Abate pear as its speciality; its crop is marketed through Agricola Hortoitalia OP.",,,,https://hortoitalia.it/produttore/mattia-ferrari/,,,,44.7882411,11.7387031,,parcial,no comprobado,,,345,en
quindiciaprile-valle-isola,Azienda Agricola Quindiciaprile — Agriturismo Valle Isola,Comacchio,Fruta y verdura,"zucche, asparagi, meloni, cardi gobbi, susine, fichi, melograni","Via Orto Ghiacciaia, 10, San Giuseppe, 44022 Comacchio FE",Organic farm at Agriturismo Valle Isola cultivating seasonal fruit and vegetables on its own land in the Po Delta.,,+390533379816,info@agriturismocomacchio.com,https://www.agriturismocomacchio.com/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Quindiciaprile%20%E2%80%94%20Agriturismo%20Valle%20Isola%2C%20Via%20Orto%20Ghiacciaia%2C%2010%2C%20San%20Giuseppe%2C%2044022%20Comacchio%20FE&query_place_id=ChIJP1M66212fkcR1JYi1q80xi0,44.7299051,12.2031352,,verificado,no comprobado,,,433,en
corte-frazza,Corte Frazza,Vigarano Mainarda,Miel,"miele millefiori di tiglio, miele di facelia, miele di melata, ortaggi di stagione, lumache da gastronomia","Via Frattina, 22, 44049 Vigarano Mainarda FE","Organic farm producing honey, seasonal vegetables and edible snails at its productive unit in Vigarano Mainarda.",Lun-Ven 08:00-18:30; Sab 08:00-12:00,+393201131597,info@cortefrazza.it,https://www.campagnamica.it/la-nostra-rete/fattorie/societa-agricola-corte-frazza-s-s/,https://www.facebook.com/cortefrazza/,,https://www.google.com/maps/search/?api=1&query=Corte%20Frazza%2C%20Via%20Frattina%2C%2022%2C%2044049%20Vigarano%20Mainarda%20FE&query_place_id=ChIJNV5znKezf0cRhPHXl3NPMYY,44.8449580,11.4694889,,verificado,no comprobado,,Fruta y verdura|Carne,1608,en
ca-nova-massimo-magagna,Ca' Nova di Massimo Magagna,Ferrara,Fruta y verdura,"pere Abate rosse, mele, pesche, ortaggi","Via Rabbiosa, 32, Quartesana, 44124 Ferrara FE",Current organic fruit and vegetable farm in Quartesana; a local restaurant identifies Ca' Nova as the producer of its red Abate pears.,,,,,,,,44.8179036,11.7491186,,parcial,no comprobado,,,730,en
torrefazione-caffe-penazzi-1926,Torrefazione Caffè Penazzi 1926,Ferrara,Café,"Café en grano, espresso y filtro",,Torrefazione artesana histórica de Alberto Trabatti con taller de tueste manual y museo en Ferrara.,,,,https://www.caffepenazzi.it/,,https://www.instagram.com/torrefazione_penazzi_1926/,,44.83917,11.6175,,verificado,sí,ecommerce,,3289,es
nerofermento-nero-di-voghiera,NeroFermento / Nero di Voghiera,Voghiera,Condimentos,,,NeroFermento / Nero di Voghiera makes its own condiments in Voghiera.,,,info@nerofermento.it,https://www.nerofermento.it/,,https://www.instagram.com/nerodivoghiera/,,44.76667,11.75000,,parcial,no comprobado,,,3384,en
birrificio-liquida,Birrificio Liquida,Ostellato,Cerveza,,,Birrificio Liquida brews its own beer in Ostellato.,,,,https://birrificioliquida.it/,,https://www.instagram.com/birrificio_liquida/,,44.72845,11.97056,,parcial,no comprobado,,,3385,en
corte-madonnina,Corte Madonnina,Codigoro,Vino,,,Corte Madonnina produces its own wine in Codigoro.,,,info@cortemadonnina.it,https://cortemadonnina.it/,,https://www.instagram.com/cortemadonnina/,,44.83333,12.11667,,parcial,no comprobado,,,3386,en
panificio-loberti-gulinati,Panificio Loberti & Gulinati,Bondeno,Pan y cereal,,,Panificio Loberti & Gulinati produces its own food products in Bondeno.,,,,https://www.panificiolobertiegulinati.it/,,https://www.instagram.com/panificiolobertiegulinati/,,44.88944,11.41542,,parcial,no comprobado,,,3387,en
rizzati-cioccolato-ferrara,Rizzati Cioccolato Ferrara,Ferrara,Chocolate,,,Rizzati Cioccolato Ferrara makes its own chocolate and confectionery in Ferrara.,,,info@rizzaticioccolato.com,https://www.rizzaticioccolato.com/,,https://www.instagram.com/rizzati_cioccolato_ferrara/,,44.83917,11.61750,,parcial,no comprobado,,,3388,en
