slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
bodegas-y-vinedos-fontana-fuente-de-pedro-naharro,Bodegas y Viñedos Fontana,Fuente de Pedro Naharro,Bodega,"Quercus, Gran Fontal, Fontal, Mesta, Dueto","Ctra. Extramuros, s/n, 16411 Fuente de Pedro Naharro, Cuenca",Productor vitivinícola de Fuente de Pedro Naharro incorporado al catálogo provincial de Cuenca.,Consultar web,969 125 433,info@bodegasfontana.com,https://www.bodegasfontana.com/,,https://www.instagram.com/fontanabodegas/,https://www.google.com/maps/search/?api=1&query=Bodegas%20y%20Vi%C3%B1edos%20Fontana%2C%20Ctra.%20Extramuros%2C%20s%2Fn%2C%2016411%20Fuente%20de%20Pedro%20Naharro%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.922986,-3.0115776,2026-05-19,
finca-antigua-los-hinojosos,Finca Antigua,Los Hinojosos,Bodega,"Finca Antigua, Clavis, vinos monovarietales","Ctra. Quintanar-Los Hinojosos, km 11,5, 16417 Los Hinojosos, Cuenca",Productor vitivinícola de Los Hinojosos incorporado al catálogo provincial de Cuenca.,Consultar web,969 129 700,info@fincaantigua.com,https://www.fincaantigua.com/,,https://www.instagram.com/fincaantigua/,https://www.google.com/maps/search/?api=1&query=Finca%20Antigua%2C%20Ctra.%20Quintanar-Los%20Hinojosos%2C%20km%2011%2C5%2C%2016417%20Los%20Hinojosos%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.6310638,-2.8923825,2026-05-19,
cooperativa-nuestra-senora-de-la-asuncion-la-alberca-de-zancara,Cooperativa Nuestra Señora de la Asunción,La Alberca de Záncara,Bodega,"Motejón, vino tinto","C. San Isidro, 7, 16620 La Alberca de Záncara, Cuenca",Productor vitivinícola de La Alberca de Záncara incorporado al catálogo provincial de Cuenca.,Consultar web,967 150 003,dlasuncion@telefonica.es,,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n%2C%20C.%20San%20Isidro%2C%207%2C%2016620%20La%20Alberca%20de%20Z%C3%A1ncara%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.5156407,-2.4950617,2026-05-19,
cooperativa-san-gines-cinco-almudes-casas-de-benitez,Cooperativa San Ginés - Cinco Almudes,Casas de Benítez,Bodega,"Cinco Almudes, Campo de Benítez, Tres Almudes","C. Virgen del Carmen, 6, 16707 Casas de Benítez, Cuenca",Productor vitivinícola de Casas de Benítez incorporado al catálogo provincial de Cuenca.,Consultar web,969 382 037,cincoalmudes@cincoalmudes.es,https://www.cincoalmudes.es/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20San%20Gin%C3%A9s%20-%20Cinco%20Almudes%2C%20C.%20Virgen%20del%20Carmen%2C%206%2C%2016707%20Casas%20de%20Ben%C3%ADtez%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.3623392,-2.1275853,2026-05-19,
cooperativa-nuestra-senora-de-manjavacas-mota-del-cuervo,Cooperativa Nuestra Señora de Manjavacas,Mota del Cuervo,Bodega,"Zagarrón blanco, tinto y rosado","C. Félix Palacios, 14, 16630 Mota del Cuervo, Cuenca",Productor vitivinícola de Mota del Cuervo incorporado al catálogo provincial de Cuenca.,Consultar web,967 180 025,info@zagarron.net,https://www.zagarron.net/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Nuestra%20Se%C3%B1ora%20de%20Manjavacas%2C%20C.%20F%C3%A9lix%20Palacios%2C%2014%2C%2016630%20Mota%20del%20Cuervo%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.505569,-2.8687038,2026-05-19,
cooperativa-san-isidro-belmonte,Cooperativa San Isidro,Belmonte,Bodega,Vinos de Belmonte,"C. Ramón y Cajal, 42, 16640 Belmonte, Cuenca",Productor vitivinícola de Belmonte incorporado al catálogo provincial de Cuenca.,Consultar web,967 170 289,isbelmonte@ucaman.es,,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20San%20Isidro%2C%20C.%20Ram%C3%B3n%20y%20Cajal%2C%2042%2C%2016640%20Belmonte%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.5543723,-2.7104178,2026-05-19,
antonio-lopez-martinez-casas-de-fernando-alonso,Antonio López Martínez,Casas de Fernando Alonso,Bodega,Vinos de Casas de Fernando Alonso,"C. Calvario, 64, 16610 Casas de Fernando Alonso, Cuenca",Productor vitivinícola de Casas de Fernando Alonso incorporado al catálogo provincial de Cuenca.,Consultar web,969 383 012,,,,,https://www.google.com/maps/search/?api=1&query=Antonio%20L%C3%B3pez%20Mart%C3%ADnez%2C%20C.%20Calvario%2C%2064%2C%2016610%20Casas%20de%20Fernando%20Alonso%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.3483179,-2.3272122,2026-05-19,
cooperativa-el-vitor-horcajo-de-santiago,Cooperativa El Vitor,Horcajo de Santiago,Bodega,Vinos de Horcajo de Santiago,"C. Cooperativa, 23, 16410 Horcajo de Santiago, Cuenca",Productor vitivinícola de Horcajo de Santiago incorporado al catálogo provincial de Cuenca.,Consultar web,969 127 097,,,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20El%20Vitor%2C%20C.%20Cooperativa%2C%2023%2C%2016410%20Horcajo%20de%20Santiago%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.848889,-3.002556,2026-05-19,
cooperativa-santo-nino-de-la-bola-las-mesas,Cooperativa Santo Niño de la Bola,Las Mesas,Bodega,"Chaparral, Picorzo, vinos blancos","C. Ángel Moya, 24, 16650 Las Mesas, Cuenca",Productor vitivinícola de Las Mesas incorporado al catálogo provincial de Cuenca.,Consultar web,967 155 074,PICORZO@telefonica.net,,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Santo%20Ni%C3%B1o%20de%20la%20Bola%2C%20C.%20%C3%81ngel%20Moya%2C%2024%2C%2016650%20Las%20Mesas%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.3850197,-2.7645371,2026-05-19,
cooperativa-la-magdalena-vega-moragona-casas-de-haro,Cooperativa La Magdalena - Vega Moragona,Casas de Haro,Bodega,Vega Moragona tinto y rosado,"Ctra. de La Roda, s/n, 16611 Casas de Haro, Cuenca",Productor vitivinícola de Casas de Haro incorporado al catálogo provincial de Cuenca.,Consultar web,969 380 722,vmoragona@ucaman.es,https://www.ucaman.es/vmoragona,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20La%20Magdalena%20-%20Vega%20Moragona%2C%20Ctra.%20de%20La%20Roda%2C%20s%2Fn%2C%2016611%20Casas%20de%20Haro%2C%20Cuenca%2C%20Cuenca%2C%20Espa%C3%B1a,39.3257948,-2.2680726,2026-05-19,
