slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
angelic-gardens,Angelic Gardens,Minot,Fruta y verdura,Apples; berries; pears; beans; broccoli; cucumbers; onions; peas; carrots; herbs; flowers,"6200 11th Avenue SE, Minot, ND 58701","Angelic Gardens is a seasonal Minot farm and garden offering fruit and vegetables grown on site, including pick-your-own produce and seasonal farm-shop items.",,+17015007713,angelic-gardens@hotmail.com,https://www.angelic-gardens.com/,,,,48.225473,-101.20052,,,no comprobado,,,146,en,,,,,,us,west-north-central,north-dakota
gardendwellers-farm,Gardendwellers Farm & Ranch,Souris,Condimentos,Freeze-dried culinary herbs; garlic; herbal teas; raw milk; lamb; chicken; pork,"10652 6th Ave NE, Souris, ND 58783","Small family farm and ranch near Souris growing culinary herbs and garlic, raising pasture-based lamb, chicken and pork, and offering raw milk and handcrafted farm products through its farm store.",,+17013405338,apryl.mawby@gmail.com,https://www.gardendwellers.com/,,,,48.9588331,-100.5708281,,,sí,ecommerce,Carne|Lácteos y quesos,1398,en,,,,,,us,west-north-central,north-dakota
jones-homegrowns,Jones HomeGrowns,Tolley,Fruta y verdura,Corn; peas; potatoes; pumpkins; beets; green beans; carrots; cabbage; squash; peppers; tomatoes; onions; spinach; lettuce; cucumbers; herbs; chicken eggs; broilers,"5212 97th Street NW, Tolley, ND 58787",Jones HomeGrowns grows seasonal vegetables and raises chickens for eggs and meat near Tolley.,,,,https://facebook.com/JonesHomegrowns,,,,48.81980399546205,-101.8507290360754,,pendiente,no comprobado,,,1846,en,,,,,,us,west-north-central,north-dakota
legendary-steaks,Legendary Steaks,Napoleon,Carne,"Ranch-raised beef; beef cuts; summer sausage; snack sticks; quarter, half and whole beef","3152 75th St SE, Napoleon, ND 58561","Legendary Steaks is a partnership of North Dakota rancher families producing and selling ranch-raised beef directly to consumers from Napoleon, including individual cuts, sausage and bulk beef shares.",,+17015164117,legendarysteaks@outlook.com,,,,,46.3259364,-99.7605911,,pendiente,sí,ecommerce,,2009,en,,,,,,us,west-north-central,north-dakota
prairie-faith,Prairie Faith,Fargo,Fruta y verdura,Preserves; jams; jellies; beans; beets; carrots; cucumbers; flowers; herbs; peppers; rhubarb; summer squash; tomatoes; cabbage; kohlrabi; Swiss chard; lettuce; spinach; sugar snap peas,"1219 37th Avenue S, Fargo, ND 58104","Prairie Faith Homegrown is a small Fargo garden operation offering seasonal vegetables, herbs, flowers and preserved products through local sales and markets.",,+17012934833,,,,,,46.824236338,-96.80239173434786,,pendiente,no comprobado,,,2648,en,,,,,,us,west-north-central,north-dakota
red-barn-berry-farm,Red Barn Berry Farm,Kindred,Fruta y verdura,Raspberries; seasonal vegetables; pumpkins,"16305 57th Street SE, Kindred, ND 58051",,,+17013883589,info@rbbf.com,https://www.rbbf.com/,,,,46.588823002105954,-97.00918200286533,,pendiente,no comprobado,,,2740,,,,,,,us,west-north-central,north-dakota
family-roots-farm-christine,Family Roots Farm,Christine,Fruta y verdura,Produce; honey; jam; pickled products; eggs; chicken; lamb; pork,"5860 175th Ave SE, Christine, ND 58015","Family Roots Farm near Christine is a diversified family farm producing vegetables, honey, preserves, eggs and pasture-raised chicken, lamb and pork.",,+17013674370,ourfamilyrootsfarm@gmail.com,http://www.familyrootsfarmnd.com/,https://www.facebook.com/SkoogFamilyRootsFarm/,https://www.instagram.com/ourfamilyrootsfarm/,,46.575149,-96.806637,,,no comprobado,,,1224,en,,,,,,us,west-north-central,north-dakota
nature-s-roots-farm,Nature's Roots Farm,Hillsboro,Fruta y verdura,Vegetables; fruits; flowers; CSA shares; compost,"Hillsboro, North Dakota","Nature’s Roots Farm is a Hillsboro market farm growing more than 250 varieties of vegetables, fruits and flowers, with seasonal CSA shares, home delivery and an online farm store.",,+17632913793,farmerjake@naturesrootsfarms.com,https://naturesrootsfarms.com/,,,,,,/productores/us/west-north-central/north-dakota/nature-s-roots-farm.webp,,sí,ecommerce|suscripcion,,2353,en,,,,,,us,west-north-central,north-dakota
county-line-meats,County Line Meats,Adrian,Carne,Grass-fed beef; goat; lamb; poultry; eggs; baked goods,"7981 55th St SE, Adrian, ND 58472","County Line Meats is a multigenerational Adrian family farm raising grass-fed beef, goats, lambs and poultry, with meat and eggs sold by pre-order or from the farm.",,+17013688181,,,,,,46.6167424091216,-98.75135999114782,,pendiente,no comprobado,,,927,en,,,,,,us,west-north-central,north-dakota
blue-silo-garlic-farm,Blue Silo Garlic Farm,St. Thomas,Condimentos,Garlic,,Blue Silo Garlic Farm produces garlic in North Dakota.,,,,,,,,,,,pendiente,no comprobado,,,482,en,,,,,,us,west-north-central,north-dakota
esther-s-acres,Esther's Acres,Glenburn,Lácteos y quesos,Pasture-raised eggs; chicken; lamb; vegetables; raw milk; cheese,"7210 142nd Ave NE, Glenburn, ND 58740","Esther’s Acres is a family-run Glenburn farm producing pasture-raised eggs, chicken, grass-fed lamb and vegetables, with a farm store and direct pickup ordering.",,+17014016570,info@esthersacresnd.com,https://esthersacresnd.com/,https://www.facebook.com/esthersacres/,https://www.instagram.com/esthersacres/,,48.3851986,-101.1876859,/productores/us/west-north-central/north-dakota/esther-s-acres.webp,,sí,ecommerce,,3915,en,,,,,,us,west-north-central,north-dakota
