slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
boerderij-winkel-uppel-s-weidevlees,Uppels Weidevlees,Altena,Carne,"rundvlees, lamsvlees","Bloemweg 7, 4286 EJ Almkerk",Uppels Weidevlees fokt Belgische witblauwe runderen en Swifter-schapen en verkoopt rund- en lamsvlees van het eigen bedrijf.,,+31614028566,uppelsweidevlees@hotmail.com,,,,,51.792745,4.942655,,parcial,no comprobado,,,126,nl,,,,,
boerderijwinkel-hoefhuys,Boerderijwinkel Hoefhuys,Altena,Lácteos y quesos,"boerenkaas, rundvlees","Hoefstraat 39, 4265 HT Genderen",Het Hoefhuys maakt boerenkaas in de eigen kaasmakerij en verkoopt daarnaast rundvlees van eigen koeien.,,+31683046435,info@hoefhuys.nl,,,,,51.734491,5.084386,,parcial,no comprobado,,Carne,178,nl,,,,,
westerlaken-fruitteelt,Boerderijwinkel De Branderij,Altena,Fruta y verdura,"appels, peren, kersen, pruimen, aardbeien","Veldweg 2, 4284 VS Rijswijk (NB)","Familie Westerlaken teelt appels, peren, kersen, pruimen en aardbeien en verkoopt de oogst via Boerderijwinkel De Branderij.",,,,https://www.boerderijwinkeldebranderij.nl/,,,,51.799039,5.018695,,verificado,no comprobado,,,794,nl,,,,,
boerderij-den-hof,Boerderij Den Hof,Bergen op Zoom,Carne,"rundvlees, groenten, fruit, eieren","Buitenlust 1, 4661 AL Halsteren","Melkveebedrijf Den Hof verkoopt rundvlees van eigen vee en producten uit de eigen groente- en fruittuin, naast eieren van het erf.",,+31622070231,,https://boerderijwinkeldenhof.nl/,,,,51.522299,4.305647,,parcial,no comprobado,,Fruta y verdura|Huevos,106,nl,,,,,
kaasboerderij-de-zuidgeest,Kaasboerderij De Zuidgeest,Bergen op Zoom,Lácteos y quesos,"boerenkaas, yoghurt, kwark, karnemelk, ijs, rundvlees","Zandven 68b, 4625 DJ Bergen op Zoom",De Zuidgeest verwerkt melk van de eigen koeien tot boerenkaas en andere zuivel en verkoopt ook rundvlees van het bedrijf.,,+31164259898,,https://www.dezuidgeest.nl/,,,,51.463319,4.331518,,verificado,sí,ecommerce,Carne,508,nl,,,,,
het-maashorst-varken,Het Maashorst Varken,Bernheze,Carne,"varkensvlees, worst","Loo 47, 5388 SB Nistelrode",Het Maashorst Varken is een varkensbedrijf in Nistelrode met rechtstreekse verkoop van varkensvlees en worst op afspraak.,,+31613594425,,,,,,51.708605,5.583059,,parcial,no comprobado,,,451,nl,,,,,
op-het-erf,Op het Erf,Bernheze,Carne,"rundvlees, kip, fruit","Aa-Brugstraat 4A, 5473 GG Heeswijk-Dinther",Op het Erf houdt dieren en verwerkt het eigen vlees in de slagerij op het erf; de boerderij heeft daarnaast een pluktuin met fruit.,,+31618087743,info@opheterf.net,http://www.opheterf.net/,,,,51.657946,5.487876,,verificado,no comprobado,,Fruta y verdura,669,nl,,,,,
op-t-maxend,Op 't Maxend,Bernheze,Lácteos y quesos,"geitenkaas, eieren, groenten, varkensvlees","Maxend 69, 5388 TW Nistelrode","Op 't Maxend maakt kaas van geitenmelk en verkoopt ook eieren, groenten uit de eigen tuin en vlees van de varkens op het erf.",,+31610582717,optmaxend@outlook.com,https://www.optmaxend.nl/,,,,51.692062,5.557343,,verificado,sí,email,Huevos|Fruta y verdura|Carne,670,nl,,,,,
streekwinkel-boszicht,Puur Berkshire,Bernheze,Carne,Berkshire-varkensvlees,"Kaathovensedijk 5, 5473 VP Heeswijk-Dinther",Puur Berkshire houdt Berkshire-varkens met buitenruimte en verkoopt vlees van de eigen dieren vanuit de boerderij.,,+31610640503,info@puurberkshire.nl,https://puurberkshire.nl/,,,,51.67278671,5.46289915,,parcial,no comprobado,,,739,nl,,,,,
boerderijwinkel-automaat-tante-kay,Boerderijwinkel & automaat Tante Kay,Best,Carne,"lamsvlees, kalfsvlees","Mosselaarweg 15, 5684 NX Best",Boerderijwinkel Tante Kay in Best verkoopt vlees van eigen lammeren en kalveren vanuit de boerderijwinkel en automaat.,,,,https://boerderijwinkel-tantekay.nl/,,,,51.52160754,5.3604664,,parcial,no comprobado,,,130,nl,,,,,
