slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
amancamnceh-bakery,Amancamnceh bakery,uMhlathuze,Pan y cereal,pan y productos de cereal,9 Nyezane St,,,,sincamilehgumede@gmail.com,,https://www.facebook.com/131766470015643,,,-28.8763659,31.9032573,,pendiente,no comprobado,,,38,,,,,,
arcadia-estates,Arcadia Estates,Entumeni,Otros,,,,,+27359400270,,http://www.arcadiaestates.co.za/,https://www.facebook.com/108963308899332,,,-28.8661816,31.32922,,pendiente,no comprobado,,,51,,,,,,
brocklee-farms-cc,Brocklee Farms CC,Eshowe,Otros,,Lot 76,,,+27354748708,,,https://www.facebook.com/222941671401151,,,-28.888093,31.473187,,pendiente,no comprobado,,,138,,,,,,
busy-housewives,Busy Housewives,uMlalazi,Pan y cereal,pan y productos de cereal,20 Hely Hutchinson St,,,+27843821889,annamariecrg7@gmail.com,,https://www.facebook.com/100679428935807,,,-28.9497866,31.7576485,,pendiente,no comprobado,,,150,,,,,,
christa-s-tiers-of-joy-cakes,Christa's tiers of joy cakes,Richards Bay,Pan y cereal,pan y productos de cereal,26 Pompano Pl,,,+27637387228,christakapp02@gmail.com,,https://www.facebook.com/365266403548048,,,-28.7817635,32.1063145,,pendiente,no comprobado,,,183,,,,,,
constantia-fertilizer,Constantia Fertilizer,Richards Bay,Otros,,25 Alugang St,,,+27836458585,,,https://www.facebook.com/1747225668880728,,,-28.7577516,32.0093951,,pendiente,no comprobado,,,197,,,,,,
dessert-ed,Dessert'ed,Richards Bay,Pan y cereal,pan y productos de cereal,3 Tassel Berry St,,,+27733441158,courtneycstephen@gmail.com,,https://www.facebook.com/108580052044379,,,-28.7552623,32.0570804,,pendiente,no comprobado,,,243,,,,,,
fermentech,Fermentech,Richards Bay,Otros,,Port Of,,,+27357979392,,http://www.kynoch.co.za/,https://www.facebook.com/553143168205632,,,-28.75293,32.04643,,pendiente,no comprobado,,,330,,,,,,
harvest-crest-farmers,Harvest Crest Farmers,Eshowe,Otros,,46 Salberg St,,,+27736443367,harvestcrestfarmers@gmail.com,,https://www.facebook.com/408932905636895,,,-28.8857479,31.4879143,,pendiente,no comprobado,,,396,,,,,,
mahlobo-farming-enterprise,Mahlobo Farming Enterprise,Mtunzini,Otros,,"Matholonjeni Reserve, KwaDlangezwa",,,+27665338506,bgnfarming@gmail.com,,https://www.facebook.com/108585374010156,,,-28.9142471,31.779457,,pendiente,no comprobado,,,549,,,,,,
mdolomba-chicken-farm,Mdolomba Chicken Farm,Empangeni,Carne,,Ngwelezane  (Macekeni  Area),,,+27790783252,sibusisomyeni000@gmail.com,,https://www.facebook.com/468739596863081,,,-28.77392,31.86272,,pendiente,no comprobado,,,575,,,,,,
mdu-the-cake-boss,Mdu The Cake Boss,Richards Bay,Pan y cereal,pan y productos de cereal,The olive,,,+27737775179,nduduzonkomo@gmail.com,,https://www.facebook.com/1430655403821224,,,-28.7581261,32.0561547,,pendiente,no comprobado,,,576,,,,,,
mtunzini-prawn-farms-gingindlovu-kwazulu-natal,"Mtunzini Prawn Farms Gingindlovu, KwaZulu Natal",uMlalazi,Pescado,pescado de acuicultura,Reserve 8 Ongoye District,,,+27353374572,,,https://www.facebook.com/1813032172327657,,,-29.0311175,31.5866115,,pendiente,no comprobado,,,630,,,,,,
nceshcakeboutique,nceshcakeboutique,Richards Bay,Pan y cereal,pan y productos de cereal,5 Kabeljoukade St,,,+27837475103,ncedisan0@gmail.com,,https://www.facebook.com/365117383342329,,,-28.7784102,32.1017857,,pendiente,no comprobado,,,640,,,,,,
pug-and-co-cake-shop,Pug And Co Cake Shop,Melmoth,Pan y cereal,pan y productos de cereal,16 Reinhold St,,,+27824929710,heleengreeff@gmail.com,,https://www.facebook.com/336479506553693,,,-28.5929765,31.4010783,,pendiente,no comprobado,,,722,,,,,,
rissiepit-cookies,Rissiepit Cookies,Richards Bay,Pan y cereal,pan y productos de cereal,24a Drongo Domain St,,,+27826018323,cookies@rissiepitcookies.co.za,http://www.rissiepitcookies.co.za/,https://www.facebook.com/800824840027309,,,-28.7332131,32.0821673,,pendiente,no comprobado,,,749,,,,,,
security-4-u,Security-4-U,Empangeni,Otros,,,,,+27872846093,info@securitygroup.co.za,http://www.securitygroup.co.za/,https://www.facebook.com/229422053898887,,,-28.722564,31.9088673,,pendiente,no comprobado,,,796,,,,,,
snehz-delectable-cakes,Snehz Delectable Cakes,uMhlathuze,Pan y cereal,pan y productos de cereal,2642 Mhlalankosi St,,,+27820680822,snehprecious@gmail.com,,https://www.facebook.com/399950583203124,,,-28.8660724,31.9194798,,pendiente,no comprobado,,,825,,,,,,
sugar-spice,Sugar & Spice,Empangeni,Pan y cereal,pan y productos de cereal,,,,+27615662681,info@sugarandspicehome.co.za,http://www.sugarandspicehome.co.za/,https://www.facebook.com/207931673325832,,,-28.74905,31.91525,,pendiente,no comprobado,,,860,,,,,,
zululand-poultry,Zululand Poultry,Macekane,Carne,,,,,+27781373017,zldpoultry@gmail.com,http://www.zululandpoultry.co.za/,https://www.facebook.com/623170838327853,,,-28.6897412,31.790962,,pendiente,no comprobado,,,1036,,,,,,
