slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id
bergsig-farm,Bergsig Farm,Pongola,Otros,,Bergsig Farm Nr 818,,,+27720640900,bergsig.bookings@jjerlankgroup.co.za,,https://www.facebook.com/110560484008685,,,-27.52956,31.65013,,parcial,no comprobado,,,91
biltong-and-braai,Biltong and Braai,Vryheid,Carne,,156 Kerk St,,,+27349813819,,,https://www.facebook.com/657172164388754,,,-27.769302,30.7898235,,pendiente,no comprobado,,,99
francocel-bakery-and-coffee-shop,Francocel Bakery and Coffee Shop,Vryheid,Pan y cereal,pan y productos de cereal,"Church crescent, right next to Church in center of town. Shop no. 5 NBS Building",,,+27349821945,,,https://www.facebook.com/1734630550158891,,,-27.76731,30.79499,,parcial,no comprobado,,,344
impendulo-royalty,Impendulo Royalty,Nongoma,Pan y cereal,pan y productos de cereal,103 King Dinizulu Highway,,,+27658662927,busisiwenompendulo@gmail.com,,https://www.facebook.com/107826991403797,,,-27.91053,31.64727,,parcial,no comprobado,,,422
just-veggies,Just Veggies,Abaqulusi,Otros,,"171 Veelsgeluk Farm, Coronation",,,+27860995167,,http://www.justveggies.co.za/,https://www.facebook.com/446800745414663,,,-27.67775,31.06641,,parcial,no comprobado,,,445
kwamshololo-ebaker,KwaMshololo Ebaker,Nongoma,Pan y cereal,pan y productos de cereal,Main Street (Next to Shell Garage),,,+27796274292,,,https://www.facebook.com/109594150760380,,,-27.8992272,31.6473256,,parcial,no comprobado,,,493
mcdonald-s-pongola,McDonald's Pongola,Pongola,Carne,,"Pongola City Mall, Piet Retief Road",,,+27344138370,,https://www.mcdonalds.co.za/,,,,-27.3786369,31.6099744,,parcial,no comprobado,,,572
mdlovu-creations,Mdlovu Creations,Ulundi,Pan y cereal,pan y productos de cereal,"Shop 1, Maphitha Business Complex, 382 Sipho Zungu Street, Ulundi, 3838",,,+27732028467,mdlovucreations@gmail.com,,https://www.facebook.com/626936790721404,,,-28.2925488,31.428495,,parcial,no comprobado,,,573
mduna-brahmane,Mduna Brahmane,Louwsburg,Otros,,Smaldeel Farm,,,+27829462317,coenie@mduna.co.za,http://www.mduna.co.za/,https://www.facebook.com/649473525146891,,,-27.6028465,31.2702095,,parcial,no comprobado,,,577
natalia-meatmasters,Natalia Meatmasters,Vryheid,Carne,,106 East St,,,+27349814222,info@meatmaster.co.za,http://www.meatmaster.co.za/,https://www.facebook.com/685447884808022,,,-27.7681877,30.799041,,parcial,no comprobado,,,639
oh-my-goodness,OH My Goodness,Vryheid,Pan y cereal,pan y productos de cereal,133 Landdrost St,,,+27349808601,ohmygoodness@lantic.net,,https://www.facebook.com/410279642384664,,,-27.7666248,30.7953024,,parcial,no comprobado,,,671
prettyzoe-cakes,PrettyZoe Cakes,Mondlo,Pan y cereal,pan y productos de cereal,B23,,,+27782751578,ntombizodwamsezane@gmail.com,,https://www.facebook.com/118290776686017,,,-27.9749657,30.6973676,,parcial,no comprobado,,,718
queens-meat,Queens Meat,uPhongolo,Carne,,54 Piet Retief St,,,+27797349793,queensmeatpongola@gmail.com,,https://www.facebook.com/596474363538489,,,-27.3786267,31.6150757,,parcial,no comprobado,,,725
sangab-farming,SanGab Farming,Vryheid,Otros,,,,,+27710164892,sandile@sawano.co.za,,https://www.facebook.com/103873622130605,,,-27.6643196,31.18765,,parcial,no comprobado,,,783
stepfer-meat-butchery,Stepfer MEAT Butchery,Vryheid,Carne,,Stepfer Farming. Captain Bucks Road,,,+27726525241,admin@stepferfarming.co.za,,https://www.facebook.com/107999964079150,,,-27.76729,30.79498,,pendiente,no comprobado,,,854
stillwaters-poultry-farm,Stillwaters Poultry Farm,Vryheid,Carne,,Stilwater Kambula Rd,,,+27349809309,,,https://www.facebook.com/2014995658726538,,,-27.765397,30.792502,,parcial,no comprobado,,,856
the-venison-master,The Venison Master,uPhongolo,Carne,,147B Dirkie Uys Street,,,+27648870179,thevenisonm@gmail.com,http://mart.com85/,https://www.facebook.com/936442766479133,,,-27.3758298,31.6245688,,parcial,no comprobado,,,925
wow-factor-butchery-deli-vryheid,Wow Factor Butchery & Deli - Vryheid,Vryheid,Carne,,"Utrecht Street, President Street",,,+27795073968,danijkirsten@icloud.com,,https://www.facebook.com/122104219634002290,,,-27.7671558,30.7901361,,pendiente,no comprobado,,,1012
