slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
fruitbedrijf-geerdens,Fruitbedrijf Geerdens,Diepenbeek,Fruta y verdura,"Apples, pears, cherries and strawberries",,"Family fruit holding in Diepenbeek growing apples, pears, cherries and strawberries for direct sale.",,,,,,,,,,,parcial,no comprobado,,,646,en,,,,,
zelf-pluk-veld-haex-aendekerk,Zelf-pluk veld Haex-Aendekerk,Peer,Fruta y verdura,"Raspberries, blueberries, redcurrants, juice and preserves",,Pick-your-own holding in Peer growing berries and transforming them into juice and preserves.,,,,,,,,,,,parcial,no comprobado,,Bebidas sin alcohol|Conservas,647,en,,,,,
remise-56,Remise 56,Beringen,Cerveza,,"Albert I laan 56, 3582 Koersel",,,,,https://www.remise56.be,,,,51.057144,5.263524,,pendiente,no comprobado,,,517,,,,,,
brouwerij-den-toeteler,Brouwerij Den Toetëlèr,Bilzen-Hoeselt,Cerveza,,"Kleistraat 78, 3730 Hoeselt",,,,,https://www.toeteler.be,,,,50.883522,5.473590,,pendiente,no comprobado,,,215,,,,,,
brouwerij-martens,Brouwerij Martens,Bocholt,Cerveza,,"Kettingbrugweg 34, 3950 Kaulille",,,,,https://www.martens.be,,,,51.205496,5.521675,,pendiente,no comprobado,,,236,,,,,,
brouwerij-cornelissen,Brouwerij Cornelissen,Bree,Cerveza,,"Itterplein 27, 3960 Opitter",,,,,https://www.brouwerijcornelissen.be,,,,51.116652,5.647345,,pendiente,no comprobado,,,200,,,,,,
bkrk-bier,BKRK Bier,Genk,Cerveza,,"Bokrijklaan 1, 3600 Genk",,,,,https://www.bokrijk.be/nl/bkrk/bier,,,,50.964536,5.409381,,pendiente,no comprobado,,,86,,,,,,
brouwerij-anders-nv,Brouwerij Anders!,Halen,Cerveza,,"Stadsbeemd 1400, 3545 Halen",,,,,https://www.brouwerijanders.be,,,,50.947316,5.105418,,pendiente,no comprobado,,,192,,,,,,
de-achelse-kluis,De Achelse Kluis,Hamont-Achel,Cerveza,,"De Kluis 1, 3930 Achel",Brewery producing beer at its Hamont-Achel unit.,,+320493736826,herberg@achelsekluis.be,https://achelsekluis.be/,,https://www.instagram.com/deachelsekluis,,51.25,5.53333,,parcial,no comprobado,,,301,en,,,,,
biologische-brouwerij-jessenhofke,Biologische Brouwerij Jessenhofke,Hasselt,Cerveza,,"Simpernelstraat 17, 3511 Kuringen",,,,,https://www.jessenhofke.be,,,,50.951792,5.316531,,pendiente,no comprobado,,,82,,,,,,
brouwerij-pandinus,Brouwerij Pandinus,Hasselt,Cerveza,,"Hasseltsesteenweg 36, 3720 Kortessem",,,,,https://pandinus.be,,,,50.859152,5.383870,,pendiente,no comprobado,,,239,,,,,,
brouwerij-ter-dolen,Brouwerij Ter Dolen,Houthalen-Helchteren,Cerveza,,"Eikendreef 21, 3530 Houthalen",,,,,https://www.terdolen.be,,,,51.064791,5.388396,,pendiente,no comprobado,,,249,,,,,,
perron-bieren,Perron Bieren,Lanaken,Cerveza,,"Houterstraat 72, 3620 Gellik",,,,,https://www.perronbieren.be,,,,50.889632,5.601061,,pendiente,no comprobado,,,505,,,,,,
microbrouwerij-m-lder-coop,Microbrouwerij Mølder & Coöp,Pelt,Cerveza,,"Breugelweg 42, 3900 Pelt",,,,,https://www.molder-coop.be,,,,51.205093,5.428761,,pendiente,no comprobado,,,492,,,,,,
brouwerij-wilderen,Brouwerij Wilderen,Sint-Truiden,Cerveza,,"Wilderenlaan 8, 3803 Wilderen",,,,,https://www.brouwerijwilderen.be,,,,50.819061,5.143985,,pendiente,no comprobado,,,258,,,,,,
t-aardappelschuurtje,'t Aardappelschuurtje,Herk-de-Stad,Fruta y verdura,Patatas,"Pannestraat 16, 3540 Herk-de-Stad",Cultiva patatas locales y ofrece leche fresca en venta directa.,,+32497734424,,,https://www.facebook.com/Taardappelschuurtje,,,50.965018,5.201706,,verificado,no comprobado,,,536,es,,,,,
