slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
agrover,Agrover,Lignana,Pan y cereal,"riso Arborio, Carnaroli, riso da sushi","Via Mario Garda, 1, 13034 Lignana VC","Agrover is a current TRACES-certified organic operator in Lignana producing riso Arborio, Carnaroli, riso da sushi.",,,info@agrover.it,https://www.agrover.it/,,,https://www.google.com/maps/search/?api=1&query=45.2863014%2C8.341899999999999,45.2863014,8.341899999999999,,verificado,no comprobado,,
bsa-sant-andrea,BSA - SANT'ANDREA,Vercelli,Cerveza,birra artigianale,"Via Cima Dodici, 22, 13100 Vercelli VC",BSA - SANT'ANDREA is an independent brewery in Vercelli producing its own craft beer.,,,,https://birrificiobsa.com,,,https://www.google.com/maps/search/?api=1&query=45.3251196%2C8.3977939&query_place_id=ChIJrTAmqH5LhkcR5AVajyIBRc0,45.3251196,8.3977939,,verificado,no comprobado,,
venara-ugo-guardabosone,Azienda Agricola Venara Ugo,Guardabosone,Lácteos y quesos,"Maccagno della Valsesia; formaggi vaccini","Località Molino, 5, 13010 Guardabosone VC","Explotación valsesiana con caseificio autorizado en Guardabosone que elabora Maccagno y otros quesos de leche de vaca.",,,,,,,https://www.google.com/maps/search/?api=1&query=Venara%20Ugo%20Localita%20Molino%205%20Guardabosone%20VC,45.7,8.25,,parcial,no comprobado,,
sorelle-facciotti-pomarolo,Sorelle Facciotti — Pomarolo,Boccioleto,Lácteos y quesos,"Toma d'alpeggio; caprini; burro; yogurt","Località Pomarolo, 13022 Boccioleto VC","Caseificio de la explotación de las hermanas Facciotti en Pomarolo, donde transforman leche de vaca, cabra y oveja en quesos frescos y curados.",,+393479136842,sorellefacciotti@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Sorelle%20Facciotti%20Pomarolo%20Boccioleto%20VC,45.83,8.11333,,parcial,no comprobado,,
sorelle-facciotti-alpe-ciletto,Sorelle Facciotti — Alpe Ciletto,Carcoforo,Lácteos y quesos,"Toma d'alpeggio; caprini; burro","Alpe Ciletto, 13026 Carcoforo VC","Unidad quesera estival de Sorelle Facciotti en Alpe Ciletto, donde producen toma y quesos de vaca, cabra y oveja durante el alpeggio.",,+393479136842,sorellefacciotti@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Sorelle%20Facciotti%20Alpe%20Ciletto%20Carcoforo%20VC,45.9,8.05,,parcial,no comprobado,,
tosi-marino-balangera,Azienda Agricola Tosi Marino — Balangera,Varallo,Lácteos y quesos,"Toma Valsesiana; caprini; burro; latte","Località Balangera, 19, 13019 Varallo VC","Explotación familiar con caseificio propio en Balangera que produce quesos de vaca y cabra, mantequilla y leche.",,+393482658414,marino.tosi@pec.agritel.it,,,,https://www.google.com/maps/search/?api=1&query=Tosi%20Marino%20Balangera%2019%20Varallo%20VC,45.81383,8.25814,,parcial,no comprobado,,Carne
tosi-marino-alpe-oraccio,Azienda Agricola Tosi Marino — Alpe Oraccio,Boccioleto,Lácteos y quesos,"Toma d'alpeggio; caprino d'alpeggio; burro","Alpe Oraccio, 13022 Boccioleto VC","Unidad quesera estival de Tosi Marino en Alpe Oraccio, con producción de toma y caprino de alpeggio.",,+393482658414,marino.tosi@pec.agritel.it,,,,https://www.google.com/maps/search/?api=1&query=Tosi%20Marino%20Alpe%20Oraccio%20Boccioleto%20VC,45.83,8.11333,,parcial,no comprobado,,Carne
bonetta-ermes-scalagna,Azienda Agricola Bonetta Ermes — Scalagna,Borgosesia,Lácteos y quesos,"Toma Valsesiana; formaggi vaccini; burro; yogurt","Frazione Scalagna di Foresto, 13011 Borgosesia VC","Explotación de montaña de Ermes Bonetta con caseificio en Scalagna, donde transforma su leche en toma, otros quesos, mantequilla y yogur.",,+393487917659,camy.guglie@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bonetta%20Ermes%20Scalagna%20Borgosesia%20VC,45.71694,8.27639,,parcial,no comprobado,,
bonetta-ermes-alpe-campo,Azienda Agricola Bonetta Ermes — Alpe Campo,Varallo,Lácteos y quesos,"Toma d'alpeggio; formaggi vaccini; caprini","Alpe Campo, 13019 Varallo VC","Unidad quesera estival autorizada de Ermes Bonetta en Alpe Campo, hoy dentro del comune de Varallo.",,+393487917659,camy.guglie@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bonetta%20Ermes%20Alpe%20Campo%20Varallo%20VC,45.81383,8.25814,,parcial,no comprobado,,
la-minera,La Minera,Borgosesia,Lácteos y quesos,"Toma Valsesia; mozzarella; ricotta; formaggi stagionati in miniera","Regione Scalagna, 20, 13011 Borgosesia VC","Explotación familiar que transforma su leche en quesos frescos y curados y afina parte de sus tomas en una antigua mina.",,+393480839462,az.agr.laminera@gmail.com,https://www.laminera.it/,,,https://www.google.com/maps/search/?api=1&query=La%20Minera%20Regione%20Scalagna%2020%20Borgosesia%20VC,45.71694,8.27639,,verificado,no comprobado,,Carne
