slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
alizan-bodegas-y-vinedos-moraleja-del-vino,Alizán Bodegas y Viñedos,Moraleja del Vino,Bodega,Vinos D.O. Tierra del Vino de Zamora,"Moraleja del Vino, Zamora",Alizán Bodegas y Viñedos figura en los listados de Alimentos de Zamora como elaborador vinculado a Vinos D.O. Tierra del Vino de Zamora.,Consultar web o venta directa,980 571 517 / 983 306 021,,https://alimentosdezamora.info/,,,https://www.google.com/maps/search/Aliz%C3%A1n%20Bodegas%20y%20Vi%C3%B1edos%2C%20Moraleja%20del%20Vino%2C%20Zamora,41.4632879,-5.6556087,2026-05-19,
bernardo-farina-enologia-creativa-moraleja-del-vino,Bernardo Fariña Enología Creativa,Moraleja del Vino,Bodega,Enología creativa,"C/ Aribayos, 32 bis, 49150 Moraleja del Vino, Zamora","Romper las reglas siempre tiene su encanto, y en enología, aún más. Descubrir el lado oculto de las uvas es lo que siempre me ha atrapado. Llevo más de 30 vendimias metido de lleno en el mundo del vino. Mis primeros pasos fueron en la empresa familiar, donde empecé como ayudante de bodeguero, aprendiendo desde abajo, manchándome las manos y entendiendo...",Consultar web o venta directa,640057098,bernardo@bernardofarina.es,https://bernardofarina.es/,https://www.facebook.com/bernardofarinaenologiacreativa,https://www.instagram.com/bernardo_farina_enologia/,https://www.google.com/maps/search/Bernardo%20Fari%C3%B1a%20Enolog%C3%ADa%20Creativa%2C%20C%2F%20Aribayos%2C%2032%20bis%2C%2049150%20Moraleja%20del%20Vino%2C%20Zamora,41.4596758,-5.6544828,2026-05-19,
bodega-a-velasco-e-hijos-s-l-toro,BODEGA A. VELASCO E HIJOS S.L.,Toro,Bodega,D.O. Toro: Peña Rejas y Garabitas.,"Ctra. Tordesillas, Polígono Industrial Norte, Parcela 17-18, 49800, Toro, Zamora",BODEGA A. VELASCO E HIJOS S.L. figura en el directorio oficial de bodegas de la Denominación de Origen Toro. Marcas: Peña Rejas y Garabitas..,Consultar web o venta directa,980 69 24 55,admon@bodegasvelascoehijos.com,http://www.bodegasvelascoehijos.com/,https://www.facebook.com/BodegasVelasco/,,https://www.google.com/maps/search/BODEGA%20A.%20VELASCO%20E%20HIJOS%20S.L.%2C%20Ctra.%20Tordesillas%2C%20Pol%C3%ADgono%20Industrial%20Norte%2C%20Parcela%2017-18%2C%2049800%2C%20Toro%2C%20Zamora,41.5216963,-5.3939824,2026-05-19,
bodega-aliste-figueruela-de-abajo,Bodega Aliste,Figueruela de Abajo,Bodega,Con las manos y el corazón,"Plaza de España, 4, 49520 Figueruela de Abajo. Zamora","Llega un vino nacido en un lugar con leyenda: la Sierra de la Culebra, en la Comarca de Aliste (Zamora). Este enclave natural, Reserva de la Biosfera, reúne las condiciones ambientales perfectas para que de sus viñas nos llegue un producto capaz de estar a la altura de los mejores. El proceso de cultivo y elaboración es controlado en su totalidad por el...",Consultar web o venta directa,676986570,javier@hacedordevino.com,https://vinosdealiste.com/,https://www.facebook.com/BodegaAliste,https://www.instagram.com/bodega_aliste/,https://www.google.com/maps/search/Bodega%20Aliste%2C%20Plaza%20de%20Espa%C3%B1a%2C%204%2C%2049520%20Figueruela%20de%20Abajo.%20Zamora,41.8621403,-6.4480427,2026-05-19,
bodega-almaroja-fermoselle,Bodega AlmaRoja,Fermoselle,Bodega,Vinos D.O. Arribes,"Fermoselle, Zamora",Bodega AlmaRoja aparece en el listado de bodegas de la D.O. Arribes recogido por Alimentos de Zamora.,Consultar web o venta directa,,,https://alimentosdezamora.info/Vinos-Arribes_ES.html,,,https://www.google.com/maps/search/Bodega%20AlmaRoja%2C%20Fermoselle%2C%20Zamora,41.3174146,-6.3949234,2026-05-19,
bodega-andrea-gutierrez-ferreras-fuente-encalada,Bodega Andrea Gutiérrez Ferreras,Fuente Encalada,Bodega,Vinos de Calidad Valles de Benavente,"Fuente Encalada, Zamora",Bodega Andrea Gutiérrez Ferreras figura en los listados de Alimentos de Zamora como elaborador vinculado a Vinos de Calidad Valles de Benavente.,Consultar web o venta directa,980 659 245,,https://alimentosdezamora.info/,,,https://www.google.com/maps/search/Bodega%20Andrea%20Guti%C3%A9rrez%20Ferreras%2C%20Fuente%20Encalada%2C%20Zamora,42.1100414,-5.9964344,2026-05-19,
bodega-arribes-del-duero-soc-coop-fermoselle,Bodega Arribes del Duero Soc. Coop.,Fermoselle,Bodega,Vinos D.O. Arribes,"Fermoselle, Zamora",Bodega Arribes del Duero Soc. Coop. aparece en el listado de bodegas de la D.O. Arribes recogido por Alimentos de Zamora.,Consultar web o venta directa,,,https://alimentosdezamora.info/Vinos-Arribes_ES.html,,,https://www.google.com/maps/search/Bodega%20Arribes%20del%20Duero%20Soc.%20Coop.%2C%20Fermoselle%2C%20Zamora,41.3174146,-6.3949234,2026-05-19,
bodega-bernard-magrez-toro,BODEGA BERNARD MAGREZ,Toro,Bodega,"D.O. Toro: Paciencia, Spiritus Sancti, Confianza y Temperancia.","Plaza de la Santisima Trinidad Nº 5, 49800, Toro, Zamora","BODEGA BERNARD MAGREZ figura en el directorio oficial de bodegas de la Denominación de Origen Toro. Marcas: Paciencia, Spiritus Sancti, Confianza y Temperancia..",Consultar web o venta directa,630 08 40 80 - 630 04 9 312,info@vocarraje.es,https://www.bernard-magrez.com,https://www.facebook.com/Bernard.Magrez.Vignobles.Proprietaire/,https://www.instagram.com/bernardmagrez/,https://www.google.com/maps/search/BODEGA%20BERNARD%20MAGREZ%2C%20Plaza%20de%20la%20Santisima%20Trinidad%20N%C2%BA%205%2C%2049800%2C%20Toro%2C%20Zamora,41.5216963,-5.3939824,2026-05-19,
bodega-bucrana-toro,BODEGA BUCRANA,Toro,Bodega,"D.O. Toro: Orot, Bucrana y Bucrana Tau.","Ctra. Tordesillas, 403, 49800, Toro, Zamora","BODEGA BUCRANA figura en el directorio oficial de bodegas de la Denominación de Origen Toro. Marcas: Orot, Bucrana y Bucrana Tau..",Consultar web o venta directa,983 86 81 16,info@bornosbodegas.com,https://www.orotbodega.com/,https://www.facebook.com/clubbornos,,https://www.google.com/maps/search/BODEGA%20BUCRANA%2C%20Ctra.%20Tordesillas%2C%20403%2C%2049800%2C%20Toro%2C%20Zamora,41.5216963,-5.3939824,2026-05-19,
bodega-campo-de-toro-s-l-toro,"BODEGA CAMPO DE TORO, S.L.",Toro,Bodega,D.O. Toro: Válgame Dios,"Ctra. ZA-611 Toro - Valdefinjas, Km. 1,3, 49800, Toro, Zamora","BODEGA CAMPO DE TORO, S.L. figura en el directorio oficial de bodegas de la Denominación de Origen Toro. Marcas: Válgame Dios.",Consultar web o venta directa,633 15 19 54,pacotoro2015@gmail.com,https://www.valgamedios.es/,https://facebook.com/vinovalgamedios,https://instagram.com/vinovalgamedios,https://www.google.com/maps/search/BODEGA%20CAMPO%20DE%20TORO%2C%20S.L.%2C%20Ctra.%20ZA-611%20Toro%20-%20Valdefinjas%2C%20Km.%201%2C3%2C%2049800%2C%20Toro%2C%20Zamora,41.5216963,-5.3939824,2026-05-19,
bodega-caserio-de-duenas-toro,BODEGA CASERÍO DE DUEÑAS,Toro,Bodega,"D.O. Toro: Finca Anzil, Viña Mayor y La Poda.","Ctra. Toro-Salamanca km 9,4, Camino del Pego s/n, 49800, Toro, Zamora","BODEGA CASERÍO DE DUEÑAS figura en el directorio oficial de bodegas de la Denominación de Origen Toro. Marcas: Finca Anzil, Viña Mayor y La Poda..",Consultar web o venta directa,915 00 60 00,mmescoba@entrecanalesdomeq.com,https://entrecanalesdomecq.com/,,https://www.instagram.com/entrecanalesdomecq/,https://www.google.com/maps/search/BODEGA%20CASER%C3%8DO%20DE%20DUE%C3%91AS%2C%20Ctra.%20Toro-Salamanca%20km%209%2C4%2C%20Camino%20del%20Pego%20s%2Fn%2C%2049800%2C%20Toro%2C%20Zamora,41.5216963,-5.3939824,2026-05-19,
bodega-castillo-de-vidriales-quiruelas-de-vidriales,Bodega Castillo de Vidriales,Quiruelas de Vidriales,Bodega,Vinos de Calidad Valles de Benavente,"Quiruelas de Vidriales, Zamora",Bodega Castillo de Vidriales figura en los listados de Alimentos de Zamora como elaborador vinculado a Vinos de Calidad Valles de Benavente.,Consultar web o venta directa,628 317 119,,https://alimentosdezamora.info/,,,https://www.google.com/maps/search/Bodega%20Castillo%20de%20Vidriales%2C%20Quiruelas%20de%20Vidriales%2C%20Zamora,42.0182604,-5.8300875,2026-05-19,
