slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
distillerie-bourgeois,Distillerie Bourgeois,Arçon,Destilados y licores,"Absinthe, liqueurs et pastis","10 La Grange de la Mare, 25300 Arçon","An organic distillery in Arçon producing absinthe, liqueurs et pastis under the Distillerie Bourgeois identity.",,,,https://www.distillerie-bourgeois.fr/,,,https://www.google.com/maps/search/?api=1&query=46.9781022%2C6.3682723&query_place_id=ChIJm_YMRimXjUcRKRMqvMa_tzc,46.9781022,6.3682723,,,sí,ecommerce,,475,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
miellerie-des-combes,Miellerie des Combes,Les Combes,Miel,Miel et gelée royale,"2 RTE DU LUISANS, 25500 Les Combes","An organic producer in Les Combes, offering Miel et gelée royale under the Miellerie des Combes identity.",,+33689334954,mielleriedescombes@yahoo.com,https://www.lamielleriedescombes.fr/,https://www.facebook.com/lamielleriedescombes/,https://www.instagram.com/lamielleriedescombes/,https://www.google.com/maps/search/?api=1&query=47.061856%2C6.546179&query_place_id=ChIJrdqtv0GTjUcRdsPBCr4uU0A,47.061856,6.546179,,,no comprobado,,,1588,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
brasserie-la-bonne-bouille,Brasserie La Bonne Bouille,Pontarlier,Cerveza,bières artisanales,14 RUE DU MAGASIN 25300 PONTARLIER,"Brasserie La Bonne Bouille is a craft brewery in Pontarlier, producing bières artisanales.",,+33884083278,brasseriebonnebouille@gmail.com,https://www.brasseriebonnebouille.beer/,,,https://www.google.com/maps/search/?api=1&query=46.905274%2C6.346933&query_place_id=ChIJyyGcbMm8jUcRS6N3elebn5U,46.905274,6.346933,,,no comprobado,,,165,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
les-douceurs-caprines,Les Douceurs Caprines,Dambelin,Lácteos y quesos,"fromages de chèvre fermiers au lait cru, yaourts, confiture de lait","19 rue Champ sur le Mut, 25150 Dambelin","A goat farm and on-farm dairy in Dambelin producing raw-milk farmhouse cheeses, yoghurts and milk jam.","Du lundi au vendredi, 10h–12h et 14h–17h30; samedi et dimanche, 10h–12h",+33650251678,anaisgarnier25150@gmail.com,https://lesdouceurscaprines.fr/,https://www.facebook.com/anaisgarnier251,https://www.instagram.com/lesdouceurscap/,,47.3706,6.6654,,pendiente,sí,marketplace,,1496,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
la-chevrerie-de-aude,La Chèvrerie de Aude,Dammartin-les-Templiers,Lácteos y quesos,"fromages de chèvre au lait cru, lactiques","2 rue de l'Eglise, 25110 Dammartin-les-Templiers",A goat farm in Dammartin-les-Templiers transforming all of its raw milk into farmhouse cheeses for short supply chains.,"Vendredi, 17h–19h; samedi, 10h–12h30",+33689621436,audechognard@orange.fr,,https://www.facebook.com/LaChevreriedeAude/,,,47.2948,6.2847,,pendiente,no comprobado,,,1254,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
chevrerie-de-leldorado,Chèvrerie de l'Eldorado,Indevillers,Lácteos y quesos,"fromages de chèvre, yaourts","Les Prés du Mont, 25470 Indevillers",An organic goat farm in Indevillers producing farmhouse goat cheeses and yoghurts.,,+33689741581,,,,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8vrerie%20de%20l%27Eldorado%2C%20Les%20Pr%C3%A9s%20du%20Mont%2C%2025470%20Indevillers&query_place_id=ChIJ9WwoiJABkkcRnFWNUrmeRAM,47.3041185,6.9553936,,pendiente,no comprobado,,,369,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
ferme-du-rondeau,Ferme du Rondeau,Lavans-Vuillafans,Lácteos y quesos,"fromages de chèvre et de vache, charcuteries, farines, légumes","Le Rondeau, 25580 Lavans-Vuillafans","A family organic farm in Lavans-Vuillafans that raises livestock, grows cereals and vegetables, and transforms its own milk, meat and crops on site.",,+33381592584,contact@ferme-rondeau.fr,https://ferme-rondeau.fr/,https://www.facebook.com/famille.bourdier,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20Rondeau%2C%20Le%20Rondeau%2C%2025580%20Lavans-Vuillafans&query_place_id=ChIJJ-xPWP6cjUcRikWvs9kdIM0,47.0898226,6.2705085,,,sí,marketplace,Carne|Comida preparada|Fruta y verdura|Pan y cereal,924,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
ferme-chambon,Ferme Chambon,Sancey,Lácteos y quesos,"Morbier AOP, raclette, Chatou, cancoillotte, beurre, crème, fromage frais","Ferme de Teigne, 25430 Sancey",A Montbéliarde dairy farm in Sancey transforming its milk on site into Morbier and other cow’s-milk cheeses and dairy products.,,+33381868703,gaec.chambon@wanadoo.fr,,https://www.facebook.com/SAS-Ferme-Chambon-237638676906679/,,https://www.google.com/maps/search/?api=1&query=Ferme%20Chambon%2C%20Ferme%20de%20Teigne%2C%2025430%20Sancey&query_place_id=ChIJeyPGLHN1kkcR_ZJjfZidVsM,47.2810559,6.5744023,,,sí,email|telefono,Carne,786,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
ferme-de-la-vie-de-fer,Ferme de la Vie de Fer,Saône,Lácteos y quesos,"fromages de vache, lait, yaourts, crème, beurre, faisselle, fromage blanc","1 chemin de la Combe du Pommier, 25660 Saône",A dairy farm in Saône producing cow’s-milk cheeses and fresh dairy products and selling them through its farm shop and online store.,,+33611415324,,https://www.fermedelaviedefer.fr/,https://www.facebook.com/Ferme-de-La-Vie-de-Fer-118755186259160/,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20la%20Vie%20de%20Fer%2C%201%20chemin%20de%20la%20Combe%20du%20Pommier%2C%2025660%20Sa%C3%B4ne&query_place_id=ChIJVWItTy1_jUcRPWmoCBKMJTo,47.2228401,6.1348363,,,sí,ecommerce,,846,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
bergerie-coquelicot,Bergerie Coquelicot,Vauclusotte,Lácteos y quesos,"tommes, fromages frais et affinés, yaourts, fromage blanc","3 rue de la Fontaine, 25380 Vauclusotte","A family sheep farm in Vauclusotte transforming its raw milk on site into tommes, fresh and aged cheeses, yoghurts and fromage blanc.",Sur rendez-vous,+33644863909,justine.briquez@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bergerie%20Coquelicot%2C%203%20rue%20de%20la%20Fontaine%2C%2025380%20Vauclusotte&query_place_id=ChIJlbIqH18JkkcRHMFPHUb6fv4,47.2776430,6.7354610,,pendiente,no comprobado,,Carne,72,en,,,,,,fr,bourgogne-franche-comte,doubs,,,,,,
