slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
central-formaggi,Central Formaggi,Serrenti,Lácteos y quesos,Pecorino Sardo DOP,"S.S. 131 km 40,250, 09027 Serrenti SU",Central Formaggi produce Pecorino Sardo DOP e altri formaggi ovini nel proprio caseificio di Serrenti.,,+390709371363,commerciale@central.it,https://www.central.it/,,,https://www.google.com/maps/search/?api=1&query=39.5366202%2C8.9256154&query_place_id=ChIJyQ2DPgpc5xIRD2KH-vQs22s,39.5366202,8.9256154,,,no comprobado,,,1509,it,,,,,,it,sardegna,medio-campidano
armentizia-moderna,L'Armentizia Moderna,Guspini,Lácteos y quesos,"Arais, Armentosu, Maiore Pecorino Romano DOP, Gentilis ricotta","S.S. 126, Regione Is Arais, 09036 Guspini SU",L'Armentizia Moderna è una cooperativa agricola che produce un'ampia gamma di formaggi ovini e caprini e ricotta nel proprio caseificio di Guspini.,Invierno lun-vie 08:30-13:00 y 17:00-19:30; verano lun-vie 08:30-13:00 y 17:30-20:00; sáb 08:30-13:00,+39070970211,info@larmentiziamoderna.it,https://www.larmentiziamoderna.it/,,,https://www.google.com/maps/search/?api=1&query=L%27Armentizia%20Moderna%2C%20S.S.%20126%2C%20Regione%20Is%20Arais%2C%2009036%20Guspini%20SU&query_place_id=ChIJ-3-ANNZ65xIR3qprEAjT7f0,39.5465875,8.6355007,,,no comprobado,,,2189,it,,,,,,it,sardegna,medio-campidano
caseificio-deidda,Caseificio Deidda,Sardara,Lácteos y quesos,"mozzarella filata a mano, formaggi di capra, yogurt artigianale","Vico II Oristano, 5, 09030 Sardara SU","Il Caseificio Deidda trasforma il latte sardo in mozzarella lavorata a mano, formaggi caprini e yogurt artigianale a Sardara.",,+393491437913,info@caseificiodeidda.it,https://www.caseificiodeidda.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Deidda%2C%20Vico%20II%20Oristano%2C%205%2C%2009030%20Sardara%20SU&query_place_id=ChIJqRhY2EJg5xIRM28UYWegNv0,39.61669730936,8.81161191911,,,no comprobado,,,1064,it,,,,,,it,sardegna,medio-campidano
pac-pizzicosa-villacidro,P.A.C. Pizzicosa — stabilimento di Villacidro,Villacidro,Lácteos y quesos,"Pizzicosa, creme di formaggio fuso spalmabili","Zona Industriale, Strada B3, 09039 Villacidro SU",P.A.C. produce creme spalmabili di formaggio fuso Pizzicosa; questa riga rappresenta la sua unità produttiva autorizzata separata di Villacidro.,,,,https://www.galcampidano.it/territorio/agricoltura/p-a-c-produzione-artigianale-di-formaggi-fusi-spalmabili/,,,,39.487254428794,8.772019691837,,pendiente,no comprobado,,,2727,it,,,,,,it,sardegna,medio-campidano
onnis-formaggi,Onnis Formaggi,Villanovaforru,Lácteos y quesos,"formaggi freschi, stagionati, erborinati e a pasta molle","Zona P.I.P., 09020 Villanovaforru SU","Onnis Formaggi è un caseificio autorizzato di Villanovaforru, presentato pubblicamente come produttore di formaggi freschi, stagionati, erborinati e molli.",Lun-sáb 09:00-13:00,+390709300022,,https://casadelformaggio.eu/onnis-formaggi-srl/,,,https://www.google.com/maps/search/?api=1&query=Onnis%20Formaggi%2C%20Zona%20P.I.P.%2C%2009020%20Villanovaforru%20SU&query_place_id=ChIJg_tTDg9f5xIRj1TkSKKWIMA,39.6329814,8.87,,pendiente,no comprobado,,,2716,it,,,,,,it,sardegna,medio-campidano
anna-maria-ardu,Azienda Agricola Anna Maria Ardu,Lunamatrona,Legumbres,fagiolo bianco di Terraseo,"Via Pier Luigi da Palestrina, 09022 Lunamatrona SU",Anna Maria Ardu es agricultora custodia del fagiolo bianco di Terraseo y mantiene esta variedad local en su explotación ecológica de Lunamatrona.,,,annamaria.ardu@gmail.com,,,,,39.64694,8.9003,,pendiente,no comprobado,,,271,es,,,,,,it,sardegna,medio-campidano
la-casa-dell-uovo,La Casa dell'Uovo,Villacidro,Huevos,uova biologiche,"Località Riu Peis, snc, 09039 Villacidro SU",Explotación avícola ecológica de Elisabetta Aru con centro autorizado de embalaje que comercializa huevos bio bajo la marca La Casa dell'Uovo.,,+390709311127,,,,,https://www.google.com/maps/search/?api=1&query=La%20Casa%20dell%27Uovo%2C%20Localit%C3%A0%20Riu%20Peis%2C%20snc%2C%2009039%20Villacidro%20SU&query_place_id=ChIJQbdJwwRp5xIRcKQDYoa_G_c,39.4578,8.74237,,pendiente,no comprobado,,,2215,es,,,,,,it,sardegna,medio-campidano
su-massaiu,Agriturismo Su Massaiu,Turri,Condimentos,"zafferano di Turri, meloni in asciutto, legumi, mandorle, marmellate","Località Coarvigu, SP 46 km 12,3, 09020 Turri SU",Finca ecológica familiar de Fernando Atzeni que cultiva azafrán cereal hortalizas legumbres fruta y olivos y transforma parte de la cosecha en pasta pan conservas y mermeladas.,,+393284475175,info@agriturismosumassaiu.it,https://www.agriturismosumassaiu.it/,,,https://www.google.com/maps/search/?api=1&query=Agriturismo%20Su%20Massaiu%2C%20Localit%C3%A0%20Coarvigu%2C%20SP%2046%20km%2012%2C3%2C%2009020%20Turri%20SU&query_place_id=ChIJ875Pwhv03RIRve2hboEGtRI,39.70471,8.91635,,,no comprobado,,Fruta y verdura|Legumbres|Frutos secos|Conservas|Pan y cereal|Aceite,102,es,,,,,,it,sardegna,medio-campidano
sole-di-sardegna,Sole di Sardegna,Barumini,Aceite,olio extravergine di oliva Locci,"Viale Su Nuraxi, 6, 09021 Barumini SU",La familia Locci cultiva olivos fruta hortalizas trigo y almendras en su finca ecológica y embotella el aceite extravirgen Locci con venta directa.,,+393487509566,loccicarl@gmail.com,https://www.sunuraxi.it/prodotti/,,,https://www.google.com/maps/search/?api=1&query=Sole%20di%20Sardegna%2C%20Viale%20Su%20Nuraxi%2C%206%2C%2009021%20Barumini%20SU&query_place_id=ChIJww4Wm4T33RIRR92aU6k9EpI,39.70375,9.00364,,,sí,email|telefono,Fruta y verdura|Pan y cereal|Frutos secos,3205,es,,,,,,it,sardegna,medio-campidano
bioels,Bioels Società Semplice Agricola,Pauli Arbarei,Fruta y verdura,ortaggi biologici di serra e pieno campo,"Via Satta, 2, 09020 Pauli Arbarei SU",Empresa joven de Enrico Alberto Serra que produce hortalizas ecológicas en invernadero de otoño a primavera y al aire libre durante el verano.,,+393492883982,bioels@legalmail.it,,,,,39.66098,8.92184,,pendiente,no comprobado,,,557,es,,,,,,it,sardegna,medio-campidano
