slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
azienda-agricola-michele-borgato,Azienda Agricola Michele Borgato,Saonara,Fruta y verdura,ortaggi biologici,"Via Villamora, 8, 35020 Saonara PD",Azienda Agricola Michele Borgato is a current TRACES-certified organic operator in Saonara producing ortaggi biologici.,,,,https://www.micheleborgato.com/,https://www.facebook.com/ilcornioazienda.bio,https://www.instagram.com/micheleborgatoaz.agr/?hl=it,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Michele%20Borgato%2C%20Via%20Villamora%2C%208%2C%2035020%20Saonara%20PD&query_place_id=ChIJQynzTzfEfkcRk5_WeHfuRBc,45.3763291,12.002167199999999,,verificado,no comprobado,,
alla-costiera,Alla Costiera,Vo',Vino,vini biologici dei Colli Euganei,"Via Nina, 900, 35030 Vo' Vecchio PD",Alla Costiera is a current TRACES-certified organic operator in Vo' producing vini biologici dei Colli Euganei.,,,,https://allacostiera.it/,,,https://www.google.com/maps/search/?api=1&query=Alla%20Costiera%2C%20Via%20Nina%2C%20900%2C%2035030%20Vo%27%20Vecchio%20PD&query_place_id=ChIJmeEOM44hf0cRhTZ7l6GmLOY,45.336691699999996,11.6253073,,verificado,no comprobado,,
vecchio-birraio,VECCHIO BIRRAIO,Campo San Martino,Cerveza,birra artigianale,"Via Caselle, 87, 35010 Campo San Martino PD",VECCHIO BIRRAIO is an independent brewery in Campo San Martino producing its own craft beer.,,,,https://www.vecchiobirraio.com/,,,https://www.google.com/maps/search/?api=1&query=45.55081209999999%2C11.8284757&query_place_id=ChIJr2IIxKPVfkcRT-Efnfrn53E,45.55081209999999,11.8284757,,verificado,no comprobado,,
crak-brewery,CRAK Brewery,Campodarsego,Cerveza,birra artigianale,"Via Pontarola, 9, 35011 Campodarsego PD",CRAK Brewery is an independent brewery in Campodarsego producing its own craft beer.,,+390497423095,info@crakbrewery.com,https://www.crakbrewery.com,,,https://www.google.com/maps/search/?api=1&query=45.4834938%2C11.9023066&query_place_id=ChIJH_Fr3xDRfkcR2TGS8cl7Dkk,45.4834938,11.9023066,,verificado,no comprobado,,
birrificio-busa-dei-briganti,BIRRIFICIO BUSA DEI BRIGANTI,Cinto Euganeo,Cerveza,birra artigianale,"Via Forestana, 9, 35030 Cinto Euganeo PD",BIRRIFICIO BUSA DEI BRIGANTI is an independent brewery in Cinto Euganeo producing its own craft beer.,,,,https://busadeibriganti.com/,,,https://www.google.com/maps/search/?api=1&query=45.3044021%2C11.6707526&query_place_id=ChIJTZcAaz4ff0cRV6rHrh4j2xk,45.3044021,11.6707526,,verificado,no comprobado,,
il-maglio-birrificio,IL MAGLIO Birrificio,Galliera Veneta,Cerveza,birra artigianale,"Via Str. degli Alberi, 6b, 35015 Galliera Veneta PD",IL MAGLIO Birrificio is an independent brewery in Galliera Veneta producing its own craft beer.,,,,https://www.birrificioilmaglio.com,,,https://www.google.com/maps/search/?api=1&query=45.6621633%2C11.8206914&query_place_id=ChIJf_zKs8LVeEcRmnLhqyyv2BE,45.6621633,11.8206914,,verificado,no comprobado,,
evoqe-brewing,EVOQE BREWING,Trebaseleghe,Cerveza,birra artigianale,"Via Castellana, 43, 35010 Trebaseleghe PD",EVOQE BREWING is an independent brewery in Trebaseleghe producing its own craft beer.,,,info@evoqebrewing.com,https://www.evoqebrewing.com,,,https://www.google.com/maps/search/?api=1&query=45.594851%2C12.0395831&query_place_id=ChIJE9VZxpQyeUcRSHeseleX7S0,45.594851,12.0395831,,verificado,sí,ecommerce,
caseificio-morandi,Caseificio Morandi,Anguillara Veneta,Lácteos y quesos,"Latteria, caciotta, Pecorino dell'Adige y quesos de cabra","Via Ponte, 145, 35022 Borgoforte di Anguillara Veneta PD",Family dairy making cow sheep and goat cheeses with milk collected locally.,"Mar 08:00-12:30 y 15:30-19:00; mié 08:00-12:30; jue-vie 08:00-12:30 y 15:30-19:00; sáb 08:00-12:30",+393493424124,caseificiomorandisnc@gmail.com,https://caseificiomorandi.it/,,,,45.15,11.88333,,verificado,no comprobado,,
caseificio-gioachin,Caseificio Gioachin,Arre,Lácteos y quesos,"fior di latte, mozzarella, burrata y ricotta","Via Pozzale, 3, 35020 Arre PD",Family dairy producing fresh Italian-milk cheeses for pizzerias and food service since 1977.,,+390495310288,info@caseificiogioachin.it,https://www.caseificiogioachin.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Gioachin%2C%20Via%20Pozzale%2C%203%2C%2035020%20Arre%20PD&query_place_id=ChIJX7Irt-3pfkcR8a7hkqDPZ3U,45.21667,11.91667,,verificado,no comprobado,,
dolce-gelato,Dolce Gelato,Borgoricco,Helados,"gelato artigianale, sorbetti y semifreddi","Via Mussolini, 3, 35010 Sant'Eufemia di Borgoricco PD",Artisanal producer with its main gelato and semifreddo laboratories and company shop in Borgoricco.,,+390499336194,info@dolcegelato.it,https://www.dolcegelato.it/,,,https://www.google.com/maps/search/?api=1&query=Dolce%20Gelato%2C%20Via%20Mussolini%2C%203%2C%2035010%20Sant%27Eufemia%20di%20Borgoricco%20PD&query_place_id=ChIJf7ads3TSfkcRAAAz8_B4Tlc,45.53356,11.96588,,verificado,sí,ecommerce,Dulces y repostería
