slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
aurum-naturae,Aurum Naturae,Val Liona,Fruta y verdura,"fiori eduli, frutta, erbe aromatiche, confetture","Via Rossi 4/A, 36044 Val Liona VI","Azienda agricola familiare che coltiva e trasforma fiori eduli, frutta ed erbe aromatiche in condimenti, sciroppi e confetture.",Lun-Vie 14:00-18:00; Sáb-Dom con cita,+393293451072,aurumnaturae@gmail.com,https://aurumnaturae.com/,,,,45.41,11.4742,,verificado,no comprobado,,Condimentos|Conservas,225,it
sartorebio,SartoreBio,Marano Vicentino,Fruta y verdura,"frutta, verdura e farine biologiche","Via A. Palladio, 5, 36035 Marano Vicentino VI","SartoreBio is a current TRACES-certified organic operator in Marano Vicentino producing frutta, verdura e farine biologiche.",,+390445560630,info@sartorebio.it,http://www.sartorebio.it/,https://www.facebook.com/SartoreBio,,https://www.google.com/maps/search/?api=1&query=SartoreBio%2C%20Via%20A.%20Palladio%2C%205%2C%2036035%20Marano%20Vicentino%20VI&query_place_id=ChIJU4uLA7e1eEcRrCic6lwDbMs,45.6907904,11.4253245,,verificado,no comprobado,,,3097,en
cantina-tonello,Cantina Tonello,Montorso Vicentino,Vino,"Garganega, Durella, Metodo Classico","Via Corcironda, 6, 36050 Montorso Vicentino VI","Cantina Tonello is a current TRACES-certified organic operator in Montorso Vicentino producing Garganega, Durella, Metodo Classico.",,+390444686205,,https://www.vinitonello.com/,https://www.facebook.com/cantinatonello,https://www.instagram.com/tonellowines/,https://www.google.com/maps/search/?api=1&query=Cantina%20Tonello%2C%20Via%20Corcironda%2C%206%2C%2036050%20Montorso%20Vicentino%20VI&query_place_id=ChIJ0TeGkwVIf0cRywhqRbbyMvM,45.4946658,11.374330599999999,,verificado,no comprobado,,,806,en
agricola-da-schio,Agricola da Schio,Vicenza,Vino,vini dei Colli Berici,"Corso Andrea Palladio, 147, 36100 Vicenza VI",Agricola da Schio is a current TRACES-certified organic operator in Vicenza producing vini dei Colli Berici.,,+393442195620,,https://www.agricoladaschio.com/it/,https://www.facebook.com/agricoladaschio/,https://www.instagram.com/agricoladaschio,https://www.google.com/maps/search/?api=1&query=Agricola%20da%20Schio%2C%20Corso%20Andrea%20Palladio%2C%20147%2C%2036100%20Vicenza%20VI&query_place_id=ChIJNe4QjnYzf0cRc4_-_VQgX_k,45.5484959,11.5466742,,verificado,no comprobado,,,63,en
la-villana,La Villana,Vicenza,Cerveza,birra artigianale,"Via Alessandro Massaria, 40, 36100 Vicenza VI",La Villana is an independent brewery in Vicenza producing its own craft beer.,,,,https://www.lavillana.it/,,,https://www.google.com/maps/search/?api=1&query=45.55710759999999%2C11.5597693&query_place_id=ChIJ5VKqmzMzf0cRjI1qGgi4sHI,45.55710759999999,11.5597693,,verificado,no comprobado,,,2283,en
lucky-brews,Lucky Brews,Vicenza,Cerveza,birra artigianale,"Via Vecchia Ferriera, 123, 36100 Vicenza VI",Lucky Brews is an independent brewery in Vicenza producing its own craft beer.,,,,https://www.luckybrews.com/,,,https://www.google.com/maps/search/?api=1&query=45.5364204%2C11.5048897&query_place_id=ChIJuy-M70sxf0cRcjW2FYs0SIc,45.5364204,11.5048897,,verificado,sí,ecommerce,,2527,en
groove-birrificio-indipendente,GROOVE BIRRIFICIO INDIPENDENTE,Zugliano,Cerveza,birra artigianale,"Via IV Novembre, 1, 36030 Zugliano VI",GROOVE BIRRIFICIO INDIPENDENTE is an independent brewery in Zugliano producing its own craft beer.,,+393493489902,groove.birrificio@gmail.com,https://groove.beer,,,https://www.google.com/maps/search/?api=1&query=45.7354701%2C11.5302831&query_place_id=ChIJefLYlDjIeEcRf7THDSn2-Lg,45.7354701,11.5302831,,verificado,no comprobado,,,2047,en
caseificio-altissimo,Caseificio Cooperativo di Altissimo,Altissimo,Lácteos y quesos,Formaggi vaccini di montagna,"Via Gassa 12, 36070 Altissimo VI",Cooperativa di montagna che trasforma il latte dei propri soci allevatori in formaggi locali.,,,caseificioaltissimo@legalmail.it,https://www.caseificioaltissimo.it/,,,,45.61472,11.25083,,parcial,no comprobado,,,1035,it
caseificio-pennar-asiago,Caseificio Pennar Asiago,Asiago,Lácteos y quesos,Asiago DOP e formaggi di montagna,"Via Pennar 313, 36012 Asiago VI",Cooperativa che raccoglie esclusivamente latte dell'Altopiano di Asiago e lo trasforma in formaggi di montagna.,,+390424462374,,https://www.caseificiopennar.it/,,,,45.86667,11.51667,,parcial,no comprobado,,,1293,it
caseificio-barbarano,Caseificio Sociale Ponte di Barbarano,Barbarano Mossano,Lácteos y quesos,"Grana Padano DOP, Asiago Pressato DOP, mozzarella, caciotte e formaggi freschi e stagionati","Via Sant'Antonio 2, 36048 Barbarano Mossano VI",Cooperativa di allevatori attiva dal 1922 che trasforma latte locale in formaggi DOP e specialità fresche e stagionate.,,+390444795306,,https://caseificiobarbarano.it/,,,,45.41667,11.53333,,parcial,no comprobado,,,1428,it
