slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
domaine-de-peyre-brune-earl-la-croix-beaulieu,Domaine de Peyre Brune (EARL la Croix Beaulieu),Beaulieu,Vino,,"619 Route de St Andre, 07460 Beaulieu",,,,,https://www.peyrebrune.com,,,https://www.google.com/maps/search/?api=1&query=44.357013%2C4.229083&query_place_id=ChIJN5hmGYT3tBIRnO4Hi13yRj0,44.357013,4.229083,,pendiente,no comprobado,,,548,,,,,,,fr,auvergne-rhone-alpes,ardeche
domaine-de-cassagnole,Domaine de Cassagnole,Berrias-et-Casteljau,Vino,,"28 la Calade, 07460 Berrias-et-Casteljau",,,,,https://www.cassagnole.fr,,,https://www.google.com/maps/search/?api=1&query=44.401567%2C4.217772&query_place_id=ChIJI8cc71z3tBIRGZJcXGHliDI,44.401567,4.217772,,pendiente,no comprobado,,,516,,,,,,,fr,auvergne-rhone-alpes,ardeche
domaine-rouchier,Domaine Rouchier,Saint-Jean-de-Muzols,Vino,Vins,"Rte de Saint-Félicien, 07300 Saint-Jean-de-Muzols",Un domaine viticole biologique situé à Saint-Jean-de-Muzols produit des vins sous l’identité Domaine Rouchier.,,,,https://domaine-rouchier.e-monsite.com/,,,https://www.google.com/maps/search/?api=1&query=45.0806004%2C4.7788113&query_place_id=ChIJmbnBL_NC9UcRDUK8TrS6yiw,45.0806004,4.7788113,,,no comprobado,,,650,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
domaine-les-lendemains-qui-chantent,Domaine Les Lendemains Qui Chantent,Saint-Andéol-de-Berg,Vino,Vins,"Quartier Les Chabrilleres, 07170 Saint-Andéol-de-Berg",,,,lerougequitache@yahoo.fr,,https://www.facebook.com/leslendemainsquichantent,,https://www.google.com/maps/search/?api=1&query=44.547382%2C4.526325&query_place_id=ChIJ6RHVMZwZtRIRBxQCwS8fJPQ,44.547382,4.526325,,,no comprobado,,,623,,,,,,,fr,auvergne-rhone-alpes,ardeche
pierre-chauvet,Pierre Chauvet,Ucel,Chocolate,chocolats artisanaux,111 RTE DE VALS LES BAINS 07200 UCEL,,,,,https://pierrechauvet.com/,,,,44.64374,4.377108,,,sí,ecommerce,Helados,1633,,,,,,,fr,auvergne-rhone-alpes,ardeche
ferme-des-fonts,La Ferme des Fonts,Cellier-du-Luc,Lácteos y quesos,"Fromage blanc, tomme de montagne et tomme affinée","Mas des Fonts, 07590 Cellier-du-Luc","La famille Belin élève des vaches laitières à 1,000 mètres et transforme et affine une partie de leur lait en fromages fermiers frais et affinés.",Lun à sam 18:15–20:00,+33671997642,manubelin07@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20des%20Fonts%2C%20Mas%20des%20Fonts%2C%2007590%20Cellier-du-Luc&query_place_id=ChIJh5UKFCC9tBIRHfvtbRjM7Tk,44.668466,3.924255,,,no comprobado,,,1316,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
ferme-de-montmoulard,Ferme de Montmoulard,Coucouron,Lácteos y quesos,"Fromages de vache, chèvre et mi-chèvre, faisselle, fromage blanc battu et confiture de lait","1045 Route du Lac d'Issarlès, Montmoulard, 07470 Coucouron","Vanessa et Pierre-Louis Fonton élèvent des vaches laitières et des chèvres et fabriquent des fromages fermiers biologiques, des produits laitiers frais et d’autres récoltes issues de l’exploitation.",Tous les jours,+33466461400,montmoulard@free.fr,http://montmoulard.free.fr/,,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20Montmoulard%2C%201045%20Route%20du%20Lac%20d%27Issarl%C3%A8s%2C%20Montmoulard%2C%2007470%20Coucouron&query_place_id=ChIJkX2SKemxtBIRr2-_tsmhZiM,44.798764,3.984676,,,no comprobado,,Legumbres y cereales|Aceite,852,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
elevage-du-serre,Elevage du Serre,Ribes,Lácteos y quesos,"Picodon AOP, fromages frais, lingots, pyramides, camem'biques et tommes","577 Route du Serre, 07260 Ribes","Cette ferme caprine familiale transforme son propre lait cru en Picodon AOP et en une gamme variée de fromages fermiers, ainsi qu’en terrines et rillettes de chèvre.",Mer à lun 09:00–11:00,+33633332896,elevageduserre07@gmail.com,,https://www.facebook.com/elevageduserre07/,,https://www.google.com/maps/search/?api=1&query=Elevage%20du%20Serre%2C%20577%20Route%20du%20Serre%2C%2007260%20Ribes&query_place_id=ChIJ7b-1lgPvtBIRuQdA41Ood5s,44.500294,4.203685,,,no comprobado,,Carne,740,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
ferme-des-pradeaux,La Ferme des Pradeaux,Saint-Pons,Lácteos y quesos,Fromages de chèvre au lait cru entier,"2555 Route des Pradeaux, 07580 Saint-Pons",Marie Michel élève des chèvres et transforme tout leur lait cru en fromages fermiers vendus sur rendez-vous et sur les marchés locaux.,Sur rendez-vous,+33607328883,marie.miloche@wanadoo.fr,,https://www.facebook.com/profile.php?id=100057239178152,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20des%20Pradeaux%2C%202555%20Route%20des%20Pradeaux%2C%2007580%20Saint-Pons&query_place_id=ChIJxet8n609tRIRQTzjOMwtPz0,44.613246,4.568549,,,no comprobado,,,1321,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
gaec-de-la-chevre-blanche,GAEC de la Chèvre Blanche,Satillieu,Lácteos y quesos,Fromages de chèvre frais et secs et Caillé Doux de Saint-Félicien,"655 Montée de la Garenne, 07290 Satillieu","Franck et Nathalie Deygas élèvent des chèvres et transforment tout leur lait à la ferme en fromages frais, affinés, lactiques et à pâte présure.",28 fév–30 oct: lun à sam 17:00–19:00,+33662409482,lachevre.blanche@orange.fr,,https://www.facebook.com/GAEC-de-la-ch%C3%A8vre-blanche-207921492645297/,,https://www.google.com/maps/search/?api=1&query=GAEC%20de%20la%20Ch%C3%A8vre%20Blanche%2C%20655%20Mont%C3%A9e%20de%20la%20Garenne%2C%2007290%20Satillieu&query_place_id=ChIJner8K_Rt9UcR9VyFg7B_OkU,45.148175,4.607364,,,no comprobado,,,1084,fr,,,,,,fr,auvergne-rhone-alpes,ardeche
