slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
hummus-kamar,Hummus Kamar,San Miguel de Tucumán,Legumbres y cereales,Hummus de Garbanzos saborizados,"General Paz 1552, San Miguel de Tucumán, Tucumán","Pulse and grain producer at San Miguel de Tucumán, Tucumán, making Hummus de Garbanzos saborizados.",,+5491166194095,comercialbaires@kamar.com.ar,https://www.kamar.com.ar,https://www.facebook.com/kamar.hummus,https://www.instagram.com/kamar.hummus/,,-26.83039,-65.20378,,parcial,no comprobado,,
iltico,Iltico,Yerba Buena - Marcos Paz,Destilados y licores,Limoncello Iltico - Crema de Limoncello – Gin,"Diego Villaroel 70, Yerba Buena - Marcos Paz, Tucumán","Craft distillery at Yerba Buena - Marcos Paz, Tucumán, making Limoncello Iltico - Crema de Limoncello – Gin.",,+5491162080143,aliendo@iltico.ar/www.iltico.com.ar,,https://www.facebook.com/ILTICOTUC,https://www.instagram.com/ilticotuc/,,-26.81082,-65.28343,,parcial,no comprobado,,
bodega-comunitaria-los-amaichas,Bodega Comunitaria Los Amaichas,Amaicha del Valle,Vino,Vinos de altura,"Ruta Provincial 307 km 115, El Tío, Amaicha del Valle, Tucumán","Winery at Amaicha del Valle, Tucumán, making Vinos de altura.",,+543816743596,bodegacomunitarialosamaichas@gmail.com,,,,,-26.59366,-65.92009,,parcial,no comprobado,,
biobodega-luna-de-cuarzo,Biobodega Luna de Cuarzo,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4305, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543814094600,silviagramajo@hotmail.com,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
bodega-altos-la-cienaga,Bodega Altos La Ciénaga,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4307, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543868411700,diazcristina07@gmail.com,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
finca-la-orilla,Finca La Orilla,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4307, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543815886261,jesteban122@hotmail.com,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
finca-la-churita,Finca La Churita,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4306, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543814637107,comercial@fincalachurita.com.ar,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
bodega-chico-zossi,Bodega Chico Zossi,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4308, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543814780386,mlorena@chicozossi.com.ar,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
bodega-y-vinedos-las-arcas-de-tolombon,Bodega y Viñedos Las Arcas de Tolombón,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4313, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543815464669,info@bodegalasarcas.com.ar,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
finca-albarossa,Finca Albarossa,Colalao del Valle,Vino,Vinos de altura,"Ruta Nacional 40 km 4282, Colalao del Valle, Tucumán","Winery at Colalao del Valle, Tucumán, making Vinos de altura.",,+543838601786,info@fincaalbarossa.com,,,,,-26.36311,-65.95707,,parcial,no comprobado,,
